TimeStamp (sec),Distance (m),GPS_Speed (kmh),PosLat (deg),PosLon (deg),AccelForward (g),AccelLateral (g),AccelCombi (g),YawRate (deg/s),GPS_Height (m),GPS_NumSat (NA),RPM (NA),Pedal_throttle (percent),Pedal_brake (percent),Steer_angle (deg),Gear (NA),CoolantT (c),OilT (c),Fuel (percent),IntakeBoost (bar),IntakeTemp (c),AFR (NA)
78.8,8014,136.3056665,34.73631527,126.4089292,0.16571,-0.027366,,,0,7,5901,100,0,0,0,81,103,,,,
78.9,8027,136.9056815,34.73632986,126.408967,0.166322,-0.023511,,,0,7,5906,100,0,0,2,81,103,,,,
79,8039,137.5046537,34.7363445,126.4090049,0.164404,-0.016468,,,0,7,5947,100,0,2,4,81,103,,,,
79.1,8052,138.0056686,34.7363592,126.409043,0.161848,-0.006277,,,0,7,5967,100,0,2,4,81,103,,,,
79.2,8064,138.604665,34.73637394,126.4090812,0.158668,0.003257,,,0,7,5989,100,0,2,4,81,103,,,,
79.3,8077,139.1056686,34.73638871,126.4091197,0.156125,0.010242,,,0,7,6023,100,0,2,4,81,103,,,,
79.4,8090,139.7046521,34.7364035,126.4091582,0.154219,0.014671,,,0,7,6041,100,0,2,4,81,103,,,,
79.5,8103,140.2056557,34.73641834,126.409197,0.152945,0.01594,,,0,7,6060,100,0,1,4,81,103,,,,
79.6,8115,140.8046521,34.73643321,126.4092359,0.151683,0.016571,,,0,7,6088,100,0,1,4,81,103,,,,
79.7,8128,141.3046483,34.73644814,126.4092749,0.151677,0.016583,,,0,7,6102,100,0,1,4,81,103,,,,
79.8,8141,141.8056648,34.73646314,126.4093141,0.151046,0.017852,,,0,7,6117,100,0,1,4,81,103,,,,
79.9,8154,142.4046611,34.7364782,126.4093535,0.151046,0.018495,,,0,7,6140,100,0,1,4,81,103,,,,
80,8167,142.9046573,34.73649331,126.409393,0.151039,0.019757,,,0,7,6182,100,0,1,4,81,103,,,,
80.1,8180,143.405661,34.73650849,126.4094327,0.150415,0.019757,,,0,7,6194,100,0,1,4,81,103,,,,
80.2,8193,144.0046444,34.73652376,126.4094726,0.151046,0.019751,,,0,7,6209,100,0,1,4,81,103,,,,
80.3,8207,144.5046422,34.73653904,126.4095126,0.151046,0.01912,,,0,7,6247,100,0,1,4,81,103,,,,
80.4,8220,145.0056443,34.73655431,126.4095526,0.151046,0.019113,,,0,7,6250,100,0,2,4,81,103,,,,
80.5,8233,145.6046406,34.73656966,126.4095929,0.151046,0.01847,,,0,7,6290,100,0,2,4,81,103,,,,
80.6,8246,146.1046497,34.73658511,126.4096334,0.151046,0.017195,,,0,7,6291,100,0,2,4,81,103,,,,
80.7,8260,146.6056533,34.73660057,126.409674,0.151052,0.01592,,,0,7,6348,100,0,2,4,81,103,,,,
80.8,8273,147.2046368,34.73661602,126.4097145,0.151683,0.01462,,,0,7,6329,100,0,2,4,81,103,,,,
80.9,8287,147.7046346,34.73663155,126.4097554,0.151683,0.010771,,,0,7,6391,100,0,2,4,81,103,,,,
81,8300,148.2056366,34.73664714,126.4097964,0.151689,0.004398,,,0,7,6382,100,0,2,4,81,103,,,,
81.1,8314,148.8046329,34.73666278,126.4098376,0.152308,-0.002007,,,0,7,6420,100,0,1,4,81,103,,,,
81.2,8327,149.3056366,34.73667847,126.4098789,0.150867,-0.011637,,,0,7,6429,100,0,0,4,81,103,,,,
81.3,8341,149.9036384,34.73669422,126.4099205,0.132837,-0.028265,,,0,7,6470,100,0,0,4,81,103,,,,
81.4,8355,150.302634,34.73671005,126.4099621,0.096357,-0.050597,,,0,7,6470,100,0,0,4,81,103,,,,
81.5,8368,150.6026294,34.73672596,126.4100037,0.044594,-0.075452,,,0,7,6498,100,0,0,4,81,103,,,,
81.6,8382,150.8966462,34.73674193,126.4100452,-0.021172,-0.100302,,,0,7,6517,0,0,0,4,81,102,,,,
81.7,8396,150.5956304,34.73675797,126.4100865,-0.099008,-0.12452,,,0,7,6422,0,0,0,4,81,102,,,,
81.8,8410,150.1916265,34.73677404,126.4101274,-0.185053,-0.148732,,,0,7,6296,0,0,0,4,81,102,,,,
81.9,8423,149.3876437,34.73679012,126.410168,-0.271697,-0.172313,,,0,7,6382,0,32,0,4,81,102,,,,
82,8437,148.1846283,34.73680618,126.4102081,-0.355103,-0.1959,,,0,7,6288,0,27,0,3,81,102,,,,
82.1,8450,146.6836323,34.73682221,126.4102477,-0.430173,-0.220137,,,0,7,6175,42,100,0,1,81,102,,,,
82.2,8463,145.078652,34.73683819,126.4102866,-0.49179,-0.246325,,,0,7,6303,29,100,0,0,81,102,,,,
82.3,8476,142.98066,34.73685414,126.4103248,-0.533025,-0.278261,,,0,7,6567,0,100,0,0,81,102,,,,
82.4,8489,141.0786664,34.73687009,126.4103622,-0.555101,-0.317227,,,0,7,7212,0,100,0,0,81,102,,,,
82.5,8502,138.9776553,34.73688611,126.410399,-0.554247,-0.365128,,,0,7,7415,0,100,0,0,81,102,,,,
82.6,8514,136.7836726,34.73690226,126.4104351,-0.531699,-0.423233,,,0,7,7394,0,100,0,0,81,102,,,,
82.7,8527,135.1826562,34.73691865,126.4104706,-0.484983,-0.492153,,,0,7,7169,0,100,0,0,81,102,,,,
82.8,8539,133.4866693,34.73693547,126.4105052,-0.419269,-0.569926,,,0,7,7110,0,100,-19,0,81,102,,,,
82.9,8551,132.1896764,34.73695275,126.4105392,-0.346614,-0.649534,,,0,7,7086,0,5,-26,0,81,102,,,,
83,8563,131.192679,34.73697055,126.4105727,-0.274017,-0.723355,,,0,7,7094,0,0,-25,0,81,102,,,,
83.1,8575,130.4926821,34.73698891,126.4106056,-0.207219,-0.786297,,,0,7,7048,0,0,-23,1,81,102,,,,
83.2,8587,129.798688,34.7370079,126.4106378,-0.152581,-0.833905,,,0,7,7048,10,0,-23,3,81,102,,,,
83.3,8598,129.69668,34.73702761,126.4106693,-0.115088,-0.862457,,,0,7,7063,19,0,-26,3,81,102,,,,
83.4,8610,129.39569,34.73704786,126.4107003,-0.088422,-0.878288,,,0,7,7087,31,0,-25,3,81,102,,,,
83.5,8622,128.9966831,34.73706864,126.4107306,-0.071922,-0.883954,,,0,7,7101,33,0,-25,3,81,102,,,,
83.6,8634,128.6966876,34.73708992,126.4107603,-0.062413,-0.882653,,,0,7,7084,32,0,-25,3,81,102,,,,
83.7,8645,128.3976868,34.73711173,126.4107893,-0.05799,-0.878874,,,0,7,7057,31,0,-25,3,81,102,,,,
83.8,8657,128.1976844,34.73713416,126.4108176,-0.057384,-0.879582,,,0,7,7056,31,0,-25,3,81,102,,,,
83.9,8669,127.9976837,34.73715709,126.4108452,-0.059953,-0.887306,,,0,7,7048,31,0,-26,3,81,102,,,,
84,8680,127.7986904,34.73718051,126.4108721,-0.064433,-0.902659,,,0,7,7037,31,0,-26,3,81,102,,,,
84.1,8692,127.6966937,34.73720442,126.4108983,-0.070819,-0.923716,,,0,7,7023,31,0,-26,3,81,102,,,,
84.2,8704,127.3966982,34.73722886,126.4109237,-0.078461,-0.947284,,,0,7,7010,31,0,-26,3,81,102,,,,
84.3,8715,127.0966915,34.73725387,126.410948,-0.085465,-0.969552,,,0,7,7000,31,0,-47,3,81,102,,,,
84.4,8727,126.796696,34.73727931,126.4109715,-0.091813,-0.98799,,,0,7,6992,30,0,-46,3,81,102,,,,
84.5,8738,126.4956802,34.73730516,126.4109941,-0.095611,-1.00196,,,0,7,6978,28,0,-39,3,81,102,,,,
84.6,8750,126.0966975,34.7373314,126.4110158,-0.096854,-1.010838,,,0,7,6964,29,0,-39,3,81,102,,,,
84.7,8761,125.7956962,34.73735804,126.4110365,-0.09491,-1.015236,,,0,7,6953,29,0,-39,3,81,102,,,,
84.8,8773,125.3967006,34.73738514,126.4110561,-0.089799,-1.013279,,,0,7,6936,30,0,-43,3,81,102,,,,
84.9,8784,125.0966922,34.73741258,126.4110747,-0.083419,-1.006874,,,0,7,6918,31,0,-45,3,81,102,,,,
85,8795,124.7976913,34.73744036,126.4110925,-0.076408,-0.997282,,,0,7,6901,32,0,-40,3,81,102,,,,
85.1,8807,124.596696,34.73746847,126.4111093,-0.069404,-0.984517,,,0,7,6881,33,0,-42,3,81,102,,,,
85.2,8818,124.2976952,34.73749693,126.4111252,-0.06305,-0.969858,,,0,7,6937,33,0,-46,3,81,102,,,,
85.3,8829,124.0976944,34.73752576,126.4111401,-0.058614,-0.955213,,,0,7,6888,32,0,-45,3,81,102,,,,
85.4,8841,123.8976937,34.73755485,126.4111541,-0.056722,-0.941848,,,0,7,6885,33,0,-45,3,81,102,,,,
85.5,8852,123.6977042,34.73758419,126.4111672,-0.056753,-0.930408,,,0,6,6933,33,0,-43,3,81,102,,,,
85.6,8863,123.4976906,34.73761374,126.4111795,-0.059991,-0.922155,,,0,6,6839,32,0,-43,3,81,102,,,,
85.7,8874,123.2977028,34.73764348,126.4111907,-0.068346,-0.917082,,,0,6,6845,33,0,-50,3,81,102,,,,
85.8,8886,123.0956872,34.73767339,126.4112009,-0.083719,-0.914551,,,0,6,6857,33,0,-45,3,81,102,,,,
85.9,8897,122.6967044,34.7377034,126.4112101,-0.106745,-0.913921,,,0,6,6873,32,0,-39,3,81,102,,,,
86,8908,122.396709,34.73773345,126.4112184,-0.138069,-0.913908,,,0,6,6872,30,0,-37,3,81,102,,,,
86.1,8919,122.0916924,34.73776351,126.4112257,-0.178947,-0.912601,,,0,7,6871,0,0,-26,3,81,102,,,,
86.2,8930,121.28971,34.73779351,126.4112321,-0.228697,-0.908038,,,0,7,6672,0,0,-39,3,81,102,,,,
86.3,8941,120.2897176,34.73782335,126.4112373,-0.282219,-0.893265,,,0,7,6594,0,0,-27,3,81,102,,,,
86.4,8952,119.2867045,34.73785296,126.4112417,-0.334448,-0.866994,,,0,7,6537,0,98,-37,3,81,102,,,,
86.5,8963,117.9847017,34.73788229,126.4112452,-0.383471,-0.82669,,,0,7,6417,0,100,-26,3,81,102,,,,
86.6,8973,116.4837186,34.7379113,126.411248,-0.427388,-0.771026,,,0,7,6337,0,100,-19,3,81,102,,,,
86.7,8984,114.8817204,34.73793986,126.4112501,-0.465558,-0.693687,,,0,7,6213,0,100,-17,3,81,102,,,,
86.8,8994,113.0807289,34.73796784,126.4112515,-0.496742,-0.594087,,,0,7,6131,0,98,-12,2,81,102,,,,
86.9,9004,111.1807373,34.73799529,126.4112526,-0.523458,-0.476653,,,0,7,6072,21,87,0,1,81,102,,,,
87,9014,109.2797382,34.73802219,126.4112534,-0.545076,-0.342669,,,0,7,6032,69,100,0,0,81,102,,,,
87.1,9024,107.2807464,34.73804854,126.4112542,-0.561596,-0.194058,,,0,7,6545,64,100,0,0,81,102,,,,
87.2,9034,105.3767395,34.73807429,126.4112551,-0.572998,-0.034039,,,0,7,7277,0,100,7,0,81,102,,,,
87.3,9043,103.0787468,34.73809932,126.4112564,-0.577414,0.130995,,,0,7,7275,0,100,23,0,81,102,,,,
87.4,9052,100.98075,34.73812379,126.4112581,-0.577414,0.292773,,,0,7,7363,0,100,49,0,81,102,,,,
87.5,9061,99.08075197,34.73814769,126.4112605,-0.577452,0.444297,,,0,7,7283,0,100,60,0,81,102,,,,
87.6,9070,97.17976576,34.73817098,126.4112635,-0.581378,0.579824,,,0,7,7175,0,100,78,0,81,102,,,,
87.7,9079,95.18377056,34.73819356,126.4112674,-0.59552,0.692999,,,0,7,7022,0,100,105,0,81,102,,,,
87.8,9087,93.57876452,34.73821524,126.4112723,-0.621663,0.779497,,,0,7,6784,0,100,126,0,81,102,,,,
87.9,9096,91.47377516,34.73823612,126.411278,-0.648973,0.848181,,,0,7,6476,0,100,131,1,81,102,,,,
88,9104,88.87278399,34.73825619,126.4112846,-0.66662,0.902251,,,0,7,6177,0,100,134,2,81,102,,,,
88.1,9112,86.17779288,34.73827544,126.411292,-0.664421,0.946118,,,0,7,5990,0,100,151,2,81,102,,,,
88.2,9119,83.97379692,34.73829383,126.4113003,-0.63353,0.979132,,,0,7,5805,0,100,151,2,81,102,,,,
88.3,9127,81.37979834,34.73831133,126.4113095,-0.572857,0.999449,,,0,7,5659,0,100,157,2,81,102,,,,
88.4,9134,79.38481058,34.73832823,126.4113195,-0.499514,1.012139,,,0,7,5478,0,100,157,2,81,102,,,,
88.5,9141,77.88581498,34.73834457,126.4113301,-0.421136,1.01913,,,0,7,5564,0,5,161,2,81,102,,,,
88.6,9148,76.48880969,34.73836037,126.4113415,-0.344122,1.024254,,,0,7,5501,0,0,163,2,81,102,,,,
88.7,9155,75.39581516,34.73837563,126.4113536,-0.27735,1.031991,,,0,7,5463,0,0,163,2,81,102,,,,
88.8,9162,74.99381652,34.73839021,126.4113667,-0.22516,1.048619,,,0,7,5508,0,0,162,2,81,102,,,,
88.9,9168,74.39281976,34.73840418,126.4113805,-0.179922,1.070938,,,0,7,5431,0,0,157,2,81,102,,,,
89,9175,73.69282123,34.73841748,126.4113951,-0.135915,1.094487,,,0,7,5358,7,0,151,2,81,102,,,,
89.1,9182,72.99782132,34.7384301,126.4114105,-0.088702,1.114786,,,0,7,5393,10,0,125,2,81,102,,,,
89.2,9188,72.80082201,34.73844197,126.4114268,-0.036429,1.125461,,,0,7,5435,21,0,107,2,81,102,,,,
89.3,9195,72.90082317,34.73845297,126.4114441,0.017061,1.120241,,,0,7,5542,68,0,105,2,81,102,,,,
89.4,9202,73.00282475,34.73846333,126.4114622,0.066071,1.102951,,,0,7,5793,80,0,109,2,81,102,,,,
89.5,9208,73.30482223,34.73847306,126.411481,0.108689,1.077413,,,0,7,5852,75,0,112,2,81,102,,,,
89.6,9215,73.80581943,34.73848217,126.4115006,0.143034,1.047453,,,0,7,5842,70,0,112,2,81,102,,,,
89.7,9222,74.4078172,34.73849062,126.411521,0.170414,1.016842,,,0,7,5907,69,0,107,2,81,102,,,,
89.8,9229,75.20782172,34.73849831,126.4115421,0.195238,0.984307,,,0,7,6040,69,0,99,2,81,102,,,,
89.9,9236,76.00681236,34.73850547,126.4115637,0.216856,0.948521,,,0,7,6209,69,0,50,2,81,102,,,,
90,9243,76.70681732,34.73851208,126.4115858,0.233388,0.903207,,,0,7,6195,67,0,23,2,81,102,,,,
90.1,9250,77.40981083,34.73851799,126.4116086,0.246185,0.851826,,,0,7,6185,65,0,49,2,81,103,,,,
90.2,9257,78.40980965,34.73852288,126.4116324,0.264024,0.824415,,,0,7,6223,65,0,59,2,81,103,,,,
90.3,9264,79.40980846,34.73852776,126.4116562,0.281238,0.796373,,,0,7,6278,68,0,60,2,81,103,,,,
90.4,9271,80.41080185,34.73853265,126.41168,0.299026,0.768318,,,0,7,6360,72,0,59,2,81,103,,,,
90.5,9279,81.51080183,34.73853674,126.4117046,0.311065,0.738982,,,0,7,6453,79,0,58,2,81,103,,,,
90.6,9286,82.61079538,34.73853983,126.4117302,0.31617,0.707753,,,0,7,6523,83,0,54,2,81,103,,,,
90.7,9294,83.7108018,34.73854292,126.4117557,0.321899,0.676525,,,0,7,6614,86,0,52,2,81,102,,,,
90.8,9302,84.81079534,34.73854601,126.4117813,0.326819,0.644964,,,0,7,6754,89,0,48,2,81,102,,,,
90.9,9310,85.90979432,34.73854835,126.4118076,0.314015,0.580493,,,0,7,6858,93,0,47,2,81,102,,,,
91,9318,86.9107877,34.73855021,126.4118344,0.295559,0.50599,,,0,7,6899,100,0,25,2,81,102,,,,
91.1,9326,88.00878567,34.7385518,126.4118616,0.279613,0.437803,,,0,7,6981,100,0,23,2,81,102,,,,
91.2,9334,88.90978593,34.738553,126.4118891,0.262386,0.370265,,,0,7,7077,100,0,23,2,81,102,,,,
91.3,9342,89.9087773,34.73855391,126.411917,0.243298,0.304742,,,0,7,7183,100,0,23,2,81,102,,,,
91.4,9350,90.80577996,34.73855485,126.411945,0.22741,0.251335,,,0,7,7230,100,0,23,2,81,102,,,,
91.5,9358,91.40577732,34.73855576,126.4119731,0.215995,0.210661,,,0,7,7243,100,0,23,2,81,102,,,,
91.6,9367,92.0077767,34.73855661,126.4120013,0.21031,0.181446,,,0,7,7370,0,0,22,1,81,102,,,,
91.7,9375,92.80777478,34.73855743,126.4120297,0.209718,0.162352,,,0,7,7345,0,0,11,0,81,102,,,,
91.8,9384,93.60676542,34.73855818,126.4120583,0.213554,0.145756,,,0,7,7060,1,0,11,0,81,102,,,,
91.9,9392,94.30776979,34.73855887,126.4120871,0.218653,0.126611,,,0,7,6256,100,0,23,0,81,102,,,,
92,9401,95.10776144,34.73855954,126.4121161,0.223745,0.104891,,,0,7,5396,100,0,23,0,81,102,,,,
92.1,9410,95.90776596,34.73856019,126.4121454,0.228194,0.078091,,,0,7,5258,100,0,22,0,81,102,,,,
92.2,9419,96.70876505,34.73856085,126.4121749,0.231348,0.048131,,,0,7,5365,100,0,4,0,81,102,,,,
92.3,9428,97.60775686,34.73856152,126.4122047,0.231342,0.01759,,,0,7,5386,100,0,0,0,81,102,,,,
92.4,9437,98.40776139,34.73856223,126.4122348,0.230698,-0.007852,,,0,7,5393,100,0,0,0,81,102,,,,
92.5,9446,99.20775947,34.73856299,126.4122651,0.229424,-0.02817,,,0,7,5430,100,0,0,1,81,102,,,,
92.6,9455,100.0077511,34.73856378,126.4122957,0.228155,-0.040839,,,0,7,5520,100,0,0,3,81,102,,,,
92.7,9464,100.8077556,34.73856462,126.4123265,0.227518,-0.045881,,,0,7,5555,100,0,0,3,81,103,,,,
92.8,9473,101.6077473,34.73856549,126.4123576,0.226881,-0.045224,,,0,7,5582,100,0,0,3,81,103,,,,
92.9,9482,102.4077518,34.73856638,126.412389,0.226243,-0.042681,,,0,7,5635,100,0,0,3,81,103,,,,
93,9492,103.2077563,34.73856728,126.4124205,0.225619,-0.040782,,,0,7,5674,100,0,0,3,81,103,,,,
93.1,9501,104.007748,34.73856819,126.4124523,0.226256,-0.040177,,,0,7,5719,100,0,0,3,81,103,,,,
93.2,9511,104.8077525,34.73856914,126.4124844,0.2269,-0.042758,,,0,6,5772,100,0,0,3,81,103,,,,
93.3,9520,105.6077442,34.73857014,126.4125167,0.228174,-0.048513,,,0,6,5815,100,0,0,3,81,103,,,,
93.4,9530,106.4077487,34.73857122,126.4125492,0.229449,-0.056161,,,0,6,5852,100,0,0,3,81,103,,,,
93.5,9540,107.2087462,34.73857236,126.412582,0.230717,-0.063802,,,0,6,5920,100,0,0,3,81,103,,,,
93.6,9550,108.107738,34.73857359,126.412615,0.231355,-0.070794,,,0,6,5939,100,0,0,3,81,103,,,,
93.7,9560,108.9077425,34.73857491,126.4126482,0.231979,-0.075867,,,0,6,5980,100,0,0,3,81,103,,,,
93.8,9570,109.7077341,34.73857634,126.4126818,0.231342,-0.078384,,,0,6,6041,100,0,0,3,81,103,,,,
93.9,9580,110.5077387,34.73857783,126.4127156,0.230705,-0.077715,,,0,6,6079,100,0,0,3,81,103,,,,
94,9590,111.3077303,34.73857939,126.4127496,0.230074,-0.073866,,,0,6,6125,100,0,0,3,81,103,,,,
94.1,9600,112.1087182,34.738581,126.4127839,0.230074,-0.06746,,,0,6,6166,100,0,0,3,81,103,,,,
94.2,9610,113.0077212,34.73858266,126.4128184,0.23008,-0.057862,,,0,6,6223,100,0,0,3,81,103,,,,
94.3,9621,113.8077257,34.73858436,126.4128531,0.230717,-0.044459,,,0,6,6253,100,0,0,3,81,103,,,,
94.4,9631,114.6077174,34.73858609,126.4128882,0.231355,-0.029151,,,0,6,6300,100,0,0,3,81,103,,,,
94.5,9642,115.4077219,34.73858783,126.4129234,0.231986,-0.012581,,,0,6,6344,100,0,0,3,81,103,,,,
94.6,9652,116.2077264,34.73858958,126.4129589,0.231973,0.003977,,,0,6,6393,100,0,1,3,81,103,,,,
94.7,9663,117.0087127,34.73859133,126.4129946,0.230685,0.019241,,,0,6,6444,100,0,3,3,81,103,,,,
94.8,9674,117.9077173,34.73859305,126.4130306,0.228123,0.031305,,,0,7,6480,100,0,3,3,81,103,,,,
94.9,9685,118.7077219,34.73859475,126.4130668,0.224293,0.038902,,,0,7,6495,100,0,3,3,81,103,,,,
95,9696,119.5077135,34.73859642,126.4131033,0.219825,0.041394,,,0,7,6583,100,0,2,3,81,103,,,,
95.1,9706,120.3067106,34.73859806,126.4131399,0.214733,0.038144,,,0,7,6597,100,0,2,3,81,103,,,,
95.2,9717,121.0066962,34.73859967,126.4131768,0.210278,0.02852,,,0,7,6620,100,0,2,3,81,103,,,,
95.3,9729,121.706706,34.73860129,126.4132139,0.206461,0.012568,,,0,7,6712,100,0,1,3,81,103,,,,
95.4,9740,122.4077104,34.73860292,126.4132513,0.203293,-0.005283,,,0,7,6698,100,0,0,3,81,103,,,,
95.5,9751,123.2066946,34.73860458,126.4132888,0.202031,-0.023746,,,0,7,6782,100,0,0,3,81,103,,,,
95.6,9762,123.9056986,34.73860629,126.4133265,0.202031,-0.040285,,,0,7,6828,100,0,0,3,81,103,,,,
95.7,9774,124.5077028,34.73860806,126.4133645,0.202006,-0.053599,,,0,7,6848,100,0,0,3,81,103,,,,
