InX,InY,OutX,OutY
-613.7875771,-242.4298563,-625.3209245,-245.2582341
-613.4752871,-244.3152432,-624.9910974,-247.3208837
-613.1525776,-246.1892983,-624.6355491,-249.388867
-612.7898346,-248.2246112,-624.2945638,-251.291125
-612.4405455,-250.1585259,-623.9222486,-253.2915247
-612.0852377,-252.1000217,-623.5367173,-255.2807629
-611.7360903,-253.9780913,-623.1328237,-257.3311069
-611.3686032,-255.8980962,-622.7357797,-259.3372514
-610.978539,-257.8766984,-622.3469984,-261.2819917
-610.5927997,-259.73256,-621.9185348,-263.3422563
-610.1933129,-261.5251379,-621.453518,-265.4549957
-609.7689522,-263.2797405,-620.9407504,-267.588845
-609.303387,-265.0502215,-620.377004,-269.6834526
-608.8077549,-266.7896591,-619.7578463,-271.7853975
-608.2821237,-268.497199,-619.0909745,-273.8957834
-607.712266,-270.1973576,-618.3724484,-275.9822262
-607.1063317,-271.8578958,-617.5780778,-278.0683336
-606.4224146,-273.5757502,-616.7558665,-280.0559156
-605.7113919,-275.2190808,-615.8583713,-282.0747598
-604.941314,-276.861553,-614.90582,-284.0420725
-604.1496889,-278.419378,-613.8491264,-286.031285
-603.2965729,-279.9689145,-612.7344961,-287.9640066
-602.3971996,-281.4795904,-611.5481293,-289.8662269
-601.4366155,-282.9773505,-610.2982657,-291.7018567
-600.4164855,-284.4563744,-608.9892612,-293.4744163
-599.3679096,-285.872454,-607.5879107,-295.2198763
-598.2430395,-287.289972,-606.1512799,-296.8740901
-597.0886551,-288.6530217,-604.6338664,-298.4874443
-595.8891001,-289.9870307,-603.059639,-300.0348735
-594.6342812,-291.3010346,-601.4516066,-301.5137369
-593.3111462,-292.5911561,-599.8161287,-302.9146709
-591.9303865,-293.8446253,-598.151124,-304.2531758
-590.5743336,-294.9871625,-596.3750449,-305.5981057
-589.1586899,-296.0978179,-594.581272,-306.8743408
-587.6624603,-297.1866249,-592.797723,-308.0748488
-586.1230778,-298.2216251,-590.9824199,-309.2179389
-584.5826131,-299.1761781,-589.0965287,-310.327081
-582.9804241,-300.0942063,-587.2060002,-311.3582107
-581.3891171,-300.9358814,-585.2359813,-312.3371845
-579.7598067,-301.7293315,-583.2383139,-313.2298609
-577.9987845,-302.5140567,-581.3196966,-314.0131339
-576.2734582,-303.2149959,-579.3185105,-314.7652365
-574.5459582,-303.8482495,-577.2723334,-315.4577304
-572.8054352,-304.4175656,-575.1964602,-316.0857193
-571.0367914,-304.9249906,-573.1103076,-316.6455702
-569.2362854,-305.3722128,-571.0220504,-317.1342549
-567.3876247,-305.7609127,-568.9524845,-317.5491163
-565.5844668,-306.0749102,-566.811867,-317.9019683
-563.7653415,-306.3317107,-564.6659193,-318.1708584
-561.9025047,-306.5323603,-562.5473339,-318.3527208
-560.0731708,-306.6642545,-560.3840273,-318.459574
-558.1754685,-306.7286611,-558.2831651,-318.4932009
-556.3072659,-306.7275999,-556.1517994,-318.4549063
-554.4219483,-306.6630376,-554.0411541,-318.3435801
-552.5860957,-306.5424297,-551.8886745,-318.1613244
-550.7385214,-306.3597127,-549.7608495,-317.9031461
-548.8954633,-306.112034,-547.6482753,-317.5585408
-547.0103569,-305.7905491,-545.6018513,-317.1446997
-545.1643968,-305.4124023,-543.5429102,-316.6567192
-543.3492187,-304.9770559,-541.4829632,-316.1011373
-541.5658241,-304.4857728,-539.4225484,-315.4860428
-539.7998216,-303.9361535,-537.3761826,-314.825514
-538.0105795,-303.3262472,-535.3795589,-314.1448187
-536.2692724,-302.6834331,-533.3619359,-313.4206961
-534.4930006,-301.9810864,-531.4078601,-312.6801306
-532.6428898,-301.2096207,-529.553189,-311.9443188
-530.8028683,-300.4146245,-527.7068887,-311.1875139
-529.0603166,-299.641684,-525.7761242,-310.3781608
-527.2843471,-298.8404467,-523.8900662,-309.5711036
-525.5139234,-298.0254665,-522.0075866,-308.7572544
-523.7004159,-297.1736236,-520.177113,-307.9613246
-521.8456447,-296.2999472,-518.3933733,-307.1747433
-520.1110402,-295.4742775,-516.4958179,-306.3264893
-518.3721158,-294.6383818,-514.6095479,-305.4735022
-516.6226961,-293.7914873,-512.7402392,-304.6176937
-514.7565306,-292.8811272,-510.9954718,-303.8091315
-512.8952562,-291.9823638,-509.2445473,-302.9912477
-511.110968,-291.1209299,-507.4161578,-302.1368716
-509.3521287,-290.2747051,-505.5635464,-301.2646864
-507.5591039,-289.4118882,-503.74493,-300.4094539
-505.6844436,-288.5074481,-502.0095934,-299.5923735
-503.8065384,-287.6090051,-500.2760864,-298.7719536
-502.0623711,-286.7713887,-498.4090215,-297.8903083
-500.2193548,-285.8907194,-496.6377118,-297.0581085
-498.4085559,-285.0261551,-494.8322547,-296.2137403
-496.6012859,-284.1654691,-493.0234135,-295.3651951
-494.7814047,-283.3011161,-491.2257366,-294.523178
-492.9795877,-282.4474562,-489.4101042,-293.6702266
-491.14579,-281.5815458,-487.6274595,-292.8271553
-489.3482342,-280.7391234,-485.8077958,-291.9622306
-487.5036347,-279.8791555,-484.0335583,-291.1182125
-485.6936305,-279.0356305,-482.224385,-290.2584048
-483.8886407,-278.1919151,-480.4110403,-289.3969804
-482.1756256,-277.3873949,-478.5097173,-288.4879407
-480.3461956,-276.5234755,-476.7246585,-287.638645
-478.5057488,-275.6534985,-474.9500309,-286.7966347
-476.7135025,-274.8063379,-473.1260806,-285.9341242
-474.8651598,-273.9303058,-471.3576816,-285.1016906
-473.1450712,-273.1165192,-469.4602629,-284.2086056
-471.3081215,-272.2452086,-467.6802337,-283.3719188
-469.4555681,-271.3689246,-465.914072,-282.5438661
-467.6718636,-270.5313076,-464.076303,-281.6829975
-465.8106741,-269.6644683,-462.3119857,-280.8599719
-464.0243869,-268.8330638,-460.4733964,-280.0001565
-462.2212429,-267.9951849,-458.6515457,-279.1470703
-460.3698665,-267.1361764,-456.8772047,-278.3166672
-458.5798141,-266.3051224,-455.0407925,-277.4599238
-456.7641781,-265.4603507,-453.2292597,-276.6184235
-454.9311633,-264.6085339,-451.4353097,-275.7835435
-453.1516433,-263.7804982,-449.5889824,-274.9224512
-451.2997177,-262.9179034,-447.8150762,-274.0958824
-449.4997256,-262.0838853,-445.9875861,-273.2443152
-447.6821638,-261.2449974,-444.1734665,-272.4066645
-445.8665704,-260.4072232,-442.3559516,-271.5709946
-444.0782183,-259.5787089,-440.5143434,-270.7192801
-442.246221,-258.7293105,-438.7181805,-269.8845786
-440.417312,-257.8811162,-436.9173946,-269.0519776
-438.5894171,-257.0360434,-435.11398,-268.2197104
-436.7631531,-256.1940333,-433.3071232,-267.388334
-434.9810484,-255.3727268,-431.4579655,-266.5322078
-433.1295043,-254.5183226,-429.6798131,-265.7058027
-431.3426188,-253.6939799,-427.837205,-264.8489205
-429.5229582,-252.8529638,-426.0293879,-264.0043299
-427.6636387,-251.9898646,-424.2615745,-263.1810913
-425.9151846,-251.1783761,-422.3813558,-262.309552
-424.1005759,-250.3337099,-420.5684495,-261.4686868
-422.2875428,-249.488762,-418.7548344,-260.6262143
-420.4744879,-248.6440703,-416.9397448,-259.7867506
-418.6073551,-247.7766079,-415.1788046,-258.9699125
-416.849857,-246.9600182,-413.3081322,-258.1023869
-415.0382662,-246.1193867,-411.4909467,-257.2602562
-413.2267047,-245.2803578,-409.672705,-256.4187202
-411.4148526,-244.446962,-407.8521288,-255.5771813
-409.5344529,-243.5853287,-406.0979977,-254.7684694
-407.7583601,-242.7732364,-404.2384484,-253.9126292
-405.9023233,-241.9234024,-402.459168,-253.0938512
-404.0917005,-241.0957744,-400.6351404,-252.2514222
-402.2822125,-240.2685905,-398.8105398,-251.4072767
-400.433701,-239.4268239,-397.0240168,-250.5797976
-398.6553396,-238.6207215,-395.1663066,-249.7188993
-396.7804016,-237.7656004,-393.4046742,-248.9081282
-394.9920233,-236.948166,-391.5572731,-248.0579489
-393.1784294,-236.1125124,-389.7360538,-247.2238512
-391.3819882,-235.2848471,-387.8971606,-246.3829221
-389.506948,-234.4187999,-386.136312,-245.5815812
-387.7337333,-233.601229,-384.2723224,-244.7346325
-385.9229009,-232.7655302,-382.4467647,-243.9040189
-384.1325327,-231.9417036,-380.6000549,-243.0630721
-382.2651774,-231.0806502,-378.8312428,-242.2573303
-380.4794925,-230.2605917,-376.9791139,-241.4142416
-378.630774,-229.4103807,-375.1900613,-240.6011759
-376.8310101,-228.586297,-373.3519571,-239.7621927
-374.9915979,-227.7415841,-371.5556426,-238.9391855
-373.19019,-226.9177173,-369.7204715,-238.0972092
-371.3675148,-226.0829303,-367.9065875,-237.2660632
-369.5509778,-225.2547982,-366.0859102,-236.4296832
-367.6969578,-224.4071659,-364.304471,-235.6089851
-365.9094256,-223.5931958,-362.4552984,-234.7573391
-364.0688575,-222.7538555,-360.6593107,-233.9307707
-362.2705537,-221.9359385,-358.820252,-233.0844932
-360.4475992,-221.1028224,-357.0079193,-232.2489029
-358.6389948,-220.2729799,-355.1826247,-231.4070118
-356.8435484,-219.4460709,-353.346135,-230.5579263
-355.0096719,-218.5962169,-351.5502061,-229.7271979
-353.2644457,-217.7850424,-349.6668011,-228.8552566
-351.3854085,-216.9080348,-347.9186385,-228.0460662
-349.6252983,-216.0869348,-346.0508778,-227.1824115
-347.7641438,-215.2179297,-344.284179,-226.3666164
-346.0062052,-214.3980698,-342.4144891,-225.5011775
-344.1223903,-213.5193306,-340.6724667,-224.6908208
-342.4071329,-212.7169281,-338.7632221,-223.8012233
-340.5334345,-211.8371985,-337.0145679,-222.9843756
-338.7477668,-210.99432,-335.1790964,-222.1280636
-336.9647494,-210.1519144,-333.3415615,-221.2700387
-335.1048502,-209.2703763,-331.5820215,-220.4487861
-333.3283819,-208.4308223,-329.7371678,-219.5895515
-331.4734524,-207.5544898,-327.9703449,-218.7680303
-329.7026703,-206.719388,-326.1187787,-217.9065061
-327.8761975,-205.8612628,-324.3222333,-217.0694592
-326.085272,-205.0190598,-322.4911167,-216.214401
-324.239211,-204.1548794,-320.7129608,-215.3859551
-322.452959,-203.3220567,-318.8734,-214.5295793
-320.6340578,-202.4728299,-317.0660109,-213.6906362
-318.7933096,-201.6166919,-315.2782074,-212.8634756
-316.9548991,-200.7633711,-313.4866918,-212.0364615
-315.1806526,-199.9412529,-311.6293567,-211.1818306
-313.3669987,-199.1054416,-309.8087542,-210.3467201
-311.5385833,-198.2611743,-308.0023082,-209.521395
-309.714039,-197.4214255,-306.1903086,-208.6951816
-307.895104,-196.5834012,-304.3730543,-207.8664985
-306.0814748,-195.7488759,-302.5520843,-207.0308327
-304.2364036,-194.9011229,-300.7626918,-206.2081044
-302.4224104,-194.0696154,-298.9413659,-205.3709866
-300.5761872,-193.2249309,-297.1525267,-204.5464946
-298.7710688,-192.4002154,-295.3208113,-203.7058755
-296.9659201,-191.5768454,-293.4888205,-202.8645581
-295.1612588,-190.7554087,-291.6571284,-202.0196032
-293.3203828,-189.9196109,-289.8609451,-201.1905474
-291.4728409,-189.0818763,-288.0716791,-200.3628708
-289.6701051,-188.2651314,-286.23952,-199.5100373
-287.8682532,-187.4480291,-284.4063303,-198.6578858
-286.0684093,-186.6296453,-282.573495,-197.801885
-284.2205209,-185.7868191,-280.7891196,-196.9694344
-282.3966062,-184.9527342,-278.9822881,-196.1249633
-280.6043083,-184.1296018,-277.1442969,-195.2685304
-278.7923461,-183.2966597,-275.3254465,-194.4230448
-277.0226143,-182.4817322,-273.4634972,-193.5614304
-275.1534885,-181.6190802,-271.701346,-192.7466554
-273.3643768,-180.7922335,-269.8587761,-191.8969635
-271.5170206,-179.938304,-268.0728879,-191.0777441
-269.7084422,-179.1012319,-266.2484661,-190.2411298
-267.9184483,-178.2735734,-264.405024,-189.3960455
-266.0519131,-177.4103745,-262.6385632,-188.5855489
-264.2653881,-176.5847563,-260.791005,-187.7398223
-262.4813741,-175.7586615,-258.9411029,-186.8942267
-260.6236071,-174.8977348,-257.1652585,-186.0828012
-258.8472928,-174.0727899,-255.3092121,-185.2326668
-256.9978517,-173.2137135,-253.5264286,-184.4163923
-255.2291983,-172.3922174,-251.6626573,-183.5629651
-253.3889184,-171.5357044,-249.8716602,-182.7420678
-251.5532548,-170.6809571,-248.0775079,-181.9162334
-249.7820791,-169.854103,-246.218968,-181.0622896
-247.9733059,-169.005978,-244.4000253,-180.2253225
-246.1536345,-168.1461376,-242.5965203,-179.3903171
-244.3455421,-167.2813093,-240.787855,-178.5466705
-242.6107274,-166.4379392,-238.9158612,-177.6606609
-240.8153661,-165.5470733,-237.1181486,-176.7937902
-239.1138081,-164.6792703,-235.243609,-175.8696865
-237.3948506,-163.7734745,-233.4097743,-174.9378298
-235.7020287,-162.8546136,-231.5725538,-173.975596
-233.982011,-161.8904549,-229.7886146,-173.0105973
-232.3554259,-160.947289,-227.939279,-171.9745632
-230.7055022,-159.9530658,-226.1472704,-170.9310309
-229.0715545,-158.9332491,-224.3735489,-169.8563382
-227.4532861,-157.8853468,-222.6207487,-168.7512779
-225.8701643,-156.8223351,-220.8708189,-167.6028962
-224.3086101,-155.7296424,-219.1426587,-166.4202898
-222.7713443,-154.6088786,-217.4334129,-165.2044992
-221.2266908,-153.4418721,-215.7757832,-163.9747034
-219.6997968,-152.24753,-214.1456497,-162.7128811
-218.2496723,-151.0805291,-212.4795317,-161.372167
-216.6941474,-149.789174,-210.9570891,-160.1089793
-215.2783014,-148.5741899,-209.3351863,-158.7217683
-213.8438022,-147.2992544,-207.7741089,-157.3461057
-212.4700616,-146.0309814,-206.1965164,-155.9145787
-211.1184645,-144.735963,-204.642345,-154.4608275
-209.7810264,-143.4014178,-203.1278756,-152.9907682
-208.4864276,-142.061116,-201.6240352,-151.4731464
-207.160026,-140.6366602,-200.2047336,-149.9889768
-205.8566712,-139.1863876,-198.8141829,-148.4826021
-204.6544616,-137.8014958,-197.3703984,-146.8678274
-203.3887369,-136.2873082,-196.0473524,-145.3328357
-202.2483036,-134.8700524,-194.6534671,-143.6555701
-201.0859468,-133.368458,-193.3428274,-142.013376
-199.9486404,-131.842952,-192.0646204,-140.3507192
-198.8395573,-130.2954452,-190.8173632,-138.6660573
-197.7803725,-128.757092,-189.581201,-136.9286905
-196.735235,-127.176165,-188.3947621,-135.1900849
-195.7291351,-125.5889025,-187.2292099,-133.4182979
-194.7363097,-123.9570764,-186.1110745,-131.6526154
-193.8036484,-122.360027,-184.9923681,-129.8158881
-192.9003736,-120.7482944,-183.9071637,-127.9570111
-192.0001321,-119.0729273,-182.8851911,-126.1246282
-191.1315272,-117.3806569,-181.9009045,-124.2720297
-190.3162095,-115.7239487,-180.9262053,-122.3517472
-189.5209725,-114.0367261,-179.9942499,-120.4311799
-188.7592553,-112.3439002,-179.0858059,-118.4895123
-188.0092679,-110.601667,-178.2213033,-116.572239
-187.3030154,-108.8818255,-177.3741908,-114.6062037
-186.5931001,-107.0709782,-176.5951053,-112.7047241
-185.9466599,-105.3512073,-175.8093097,-110.6898529
-185.3276457,-103.6174187,-175.057361,-108.6660762
-184.7344198,-101.85541,-174.3454521,-106.6471989
-184.1722997,-100.0789863,-173.6754139,-104.6183245
-183.6409477,-98.28867656,-173.0455705,-102.5810345
-183.1409655,-96.49190448,-172.4606342,-100.5278789
-182.6726981,-94.68650569,-171.9173026,-98.46343624
-182.2369491,-92.87282281,-171.4165916,-96.38838849
-181.8328468,-91.05382651,-170.9638756,-94.30034459
-181.4606299,-89.2245327,-170.5561721,-92.20652786
-181.1194988,-87.38673091,-170.1897504,-90.10748622
-180.8212222,-85.59307538,-169.8626828,-87.95041359
-180.5572834,-83.75451778,-169.5740947,-85.82740407
-180.3262906,-81.88497847,-169.3222489,-83.72628049
-180.1334411,-80.05427143,-169.0940934,-81.57928099
-179.9761784,-78.22874381,-168.8937224,-79.42095751
-179.8532623,-76.37841407,-168.7268528,-77.28194361
-179.7653568,-74.52769996,-168.5888201,-75.13924283
-179.7121099,-72.67704566,-168.4854692,-72.99317607
-179.6905118,-70.82502022,-168.4139049,-70.84644644
-179.6969681,-68.96301248,-168.3753599,-68.70872172
-179.7298309,-67.06053901,-168.3599884,-66.61138009
-179.7898178,-65.13943974,-168.3714803,-64.53341506
-179.8667259,-63.21171042,-168.4050071,-62.46279444
-179.960545,-61.27902145,-168.4560755,-60.39830396
-180.0699956,-59.34841181,-168.5285802,-58.33325868
-180.1899432,-57.36504718,-168.6170192,-56.32219548
-180.3125306,-55.50399273,-168.7301746,-54.19030477
-180.4559055,-53.4753791,-168.8474817,-52.22755524
-180.5920964,-51.59545219,-168.9724616,-50.1161408
-180.7472587,-49.5013444,-169.0908759,-48.2197933
-180.8897698,-47.47057827,-169.2201686,-46.25991431
-181.0228262,-45.46842004,-169.359556,-44.27149623
-181.1476202,-43.45700977,-169.5025784,-42.29203268
-181.2628828,-41.45101658,-169.6548254,-40.30711864
-181.3741673,-39.50240833,-169.8229724,-38.26571792
-181.4968013,-37.43494278,-169.9821647,-36.34333326
-181.61306,-35.4548747,-170.1356126,-34.3326775
-181.7271066,-33.59000862,-170.2787483,-32.20595191
-181.8554298,-31.51102722,-170.355133,-30.2907277
-181.9697036,-29.39748091,-170.3304157,-28.40702983
-182.0501508,-27.1832335,-170.1747112,-26.6267296
-182.0673609,-24.78891426,-169.8861129,-25.04001735
-181.9217301,-22.14635558,-169.5064794,-23.72756812
-181.502834,-19.24641147,-169.1021469,-22.72458529
-180.5526938,-15.9031631,-168.8722187,-22.25349024
-179.0824306,-12.8423914,-168.5779783,-21.73050797
-176.8555194,-9.904394562,-168.413318,-21.47224824
-174.2589984,-7.728239133,-168.056554,-20.97131342
-171.37823,-6.257143595,-167.5479367,-20.37019163
-168.8959713,-5.492836809,-166.4714043,-19.39837388
-166.6765834,-5.01876128,-164.9500745,-18.51657773
-164.6745747,-4.705538289,-163.0517957,-17.97572319
-162.4871454,-4.440725051,-161.2679618,-17.77755218
-160.4061411,-4.248854037,-159.3604881,-17.70041089
-158.4941799,-4.094434103,-157.2806081,-17.66183284
-156.521008,-3.94797274,-155.2629341,-17.59137816
-154.5373376,-3.801218653,-153.2574723,-17.476563
-152.4926796,-3.640358564,-151.315011,-17.34537135
-150.5162864,-3.487700122,-149.3044904,-17.19537806
-148.4550346,-3.3483632,-147.3785524,-17.03417447
-146.4798601,-3.209485349,-145.3672797,-16.85919514
-144.3420428,-3.055893807,-143.5185105,-16.69778281
-142.3734879,-2.918153401,-141.500507,-16.51744627
-140.3858699,-2.776574655,-139.5007992,-16.34935481
-138.4465849,-2.634217648,-137.4525628,-16.18244121
-136.3794036,-2.471687194,-135.5322396,-16.03571182
-134.3263031,-2.315239363,-133.5968127,-15.89517391
-132.3869105,-2.170830608,-131.5471641,-15.74802464
-130.3754017,-2.013392647,-129.5699537,-15.61019766
-128.3656372,-1.859849597,-127.5905328,-15.47515805
-126.3954359,-1.711732354,-125.5709746,-15.34125597
-124.4146789,-1.566972301,-123.5616823,-15.20722342
-122.3623171,-1.413533659,-121.6241795,-15.07920675
-120.343418,-1.265222637,-119.6528298,-14.95119007
-118.3245913,-1.119515309,-117.6814039,-14.81988129
-116.3510216,-0.9742500862,-115.6648994,-14.6856245
-114.3244438,-0.8302334319,-113.7012196,-14.55183228
-112.3061272,-0.6875485884,-111.7291435,-14.41851852
-110.3224454,-0.5561175285,-109.7219843,-14.27993741
-108.2924105,-0.4323434292,-107.7605236,-14.14326661
-106.2939903,-0.3150502832,-105.7674107,-14.00076644
-104.3015797,-0.1967182284,-103.7684865,-13.85621972
-102.3802783,-0.07864036979,-101.6987442,-13.70724598
-100.3406714,0.05400356924,-99.74743221,-13.57083179
-98.36324402,0.1856629298,-97.73394011,-13.43347351
-96.35402927,0.3198251485,-95.75226953,-13.29817292
-94.36196067,0.4510130796,-93.75300216,-13.16662171
-92.36033111,0.5844854903,-91.7632846,-13.03758504
-90.31009521,0.7186101185,-89.82185031,-12.91405029
-88.35637412,0.8450774701,-87.78376707,-12.78481604
-86.41146628,0.972099943,-85.73691143,-12.65555354
-84.39445,1.103974155,-83.76220835,-12.53035846
-82.38081632,1.238103543,-81.78441545,-12.4029082
-80.42163669,1.370121752,-79.75231367,-12.2711478
-78.44471181,1.507201645,-77.73838593,-12.13826285
-76.44395777,1.650059933,-75.74874759,-12.00431007
-74.44857728,1.795062032,-73.75398508,-11.86893716
-72.45724213,1.940109034,-71.75527705,-11.73207199
-70.4693753,2.076228191,-69.7523497,-11.59706602
-68.404437,2.216403398,-67.82639794,-11.46752788
-66.42363045,2.349004411,-65.8161807,-11.3324385
-64.44656248,2.479368151,-63.80229169,-11.19412341
-62.4736277,2.610224079,-61.78433125,-11.05527781
-60.42131609,2.749156454,-59.84611033,-10.91928609
-58.4587371,2.880740967,-57.81818032,-10.775545
-56.41754876,3.015811915,-55.86869217,-10.63776488
-54.46104886,3.14133335,-53.83421432,-10.49488327
-52.42141412,3.267464561,-51.88267693,-10.35544172
-50.44474502,3.384345215,-49.8679659,-10.21012029
-48.42532895,3.500705212,-47.89584539,-10.0665355
-46.39421869,3.615386079,-45.93532216,-9.922790775
-44.42823124,3.728258846,-43.91000617,-9.772211314
-42.47028564,3.84901163,-41.877176,-9.621547378
-40.51556423,3.976831589,-39.84178952,-9.468386064
-38.48168675,4.11302994,-37.88545276,-9.325072149
-36.45303865,4.250795446,-35.92370716,-9.185886484
-34.51460065,4.384441287,-33.87184857,-9.041147708
-32.49707253,4.526438692,-31.89920219,-8.90306724
-30.48561611,4.66550995,-29.92016084,-8.766769707
-28.47893108,4.798386966,-27.93572721,-8.633345344
-26.50791946,4.930784466,-25.91564956,-8.499029767
-24.50835066,5.069352551,-23.92434051,-8.367779336
-22.58214231,5.204914775,-21.85973025,-8.23262216
-20.59742409,5.349581556,-19.85389348,-8.102855916
-18.52890328,5.499024767,-17.93173725,-7.979461459
-16.55200507,5.64154731,-15.91783064,-7.850993163
-14.58030933,5.784541855,-13.89882831,-7.721436856
-12.61104057,5.928150986,-11.87757151,-7.590343168
-10.55615556,6.074264426,-9.941890231,-7.462041251
-8.512921319,6.21486021,-7.994269821,-7.332460093
-6.54548771,6.348111224,-5.970864095,-7.195318617
-4.588938558,6.47813525,-3.936624694,-7.054273175
-2.541697374,6.611596521,-1.993178361,-6.915582249
-0.590596816,6.737454392,0.04663376315,-6.772122486
