In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
13.38609283,205.6334077,0.555107152,206.1306499,6.970599992,205.8820288,207
13.41978941,206.6323747,0.589099918,207.1305371,7.004444662,206.8814559,208
13.45348598,207.631348,0.623092684,208.130418,7.038289331,207.880883,209
13.48718255,208.6303179,0.657085448,209.1303023,7.072134,208.8803101,210
13.52079146,209.6292858,0.691078264,210.1301916,7.10593486,209.8797387,211
13.55448803,210.6282521,0.72507103,211.1300794,7.139779529,210.8791658,212
13.58818459,211.6272201,0.759078848,212.1299651,7.173631721,211.8785926,213
13.62186321,212.626194,0.793056571,213.1298465,7.207459893,212.8780203,214
13.65552676,213.6251626,0.827086052,214.129732,7.241306404,213.8774473,215
13.68919029,214.6241291,0.86112981,215.1296191,7.275160049,214.8768741,216
13.72288319,215.623103,0.895093251,216.1295005,7.308988222,215.8763018,217
13.75657975,216.6220725,0.929115344,217.1293842,7.342847547,216.8757283,218
13.79026865,217.6210392,0.963100434,218.1292722,7.376684539,217.8751557,219
13.82388523,218.6200067,0.997100924,219.1291613,7.410493075,218.874584,220
13.8575818,219.6189749,1.03109369,220.1290474,7.444337744,219.8740111,221
13.89127837,220.6179482,1.065086456,221.1289283,7.478182415,220.8734382,222
13.92497495,221.6169169,1.099079222,222.1288137,7.512027084,221.8728653,223
13.95858645,222.615885,1.133074634,223.1287026,7.54583054,222.8722938,224
13.99228042,223.6148584,1.167064802,224.1285835,7.579672613,223.871721,225
14.02597698,224.6138282,1.201081813,225.1284671,7.613529397,224.8711477,226
14.05967357,225.612795,1.235050335,226.1283553,7.647361952,225.8705752,227
14.09332834,226.6117613,1.269089015,227.1282431,7.681208676,226.8700022,228
14.12699192,227.6107304,1.303048786,228.1281304,7.715020352,227.8694304,229
14.15698222,228.5535824,1.34048204,229.1841397,7.748732131,228.868861,230
14.19007488,229.6090735,1.373524871,230.1275531,7.781799873,229.8683133,231
14.21657858,230.5317748,1.410844663,231.2038326,7.813711619,230.8678037,232
14.24737896,231.5865592,1.444561179,232.1480032,7.845970068,231.8672812,233
14.27497283,232.5980075,1.479998208,233.1355546,7.877485521,232.8667811,234
14.30263863,233.5637903,1.516584624,234.1687373,7.909611628,233.8662638,235
14.33183962,234.6192934,1.550493637,235.1122374,7.941166627,234.8657654,236
14.35662089,235.5429192,1.589224578,236.1876017,7.972922736,235.8652605,237
14.38589514,236.5988161,1.62304811,237.1307048,8.004471627,236.8647605,238
14.41435327,237.6547792,1.656055354,238.0737941,8.035204313,237.8642867,239
14.438906,238.5798607,1.696423969,239.1476552,8.067664984,238.8637579,240
14.46706725,239.6300658,1.731293304,240.0964536,8.099180279,239.8632597,241
14.49030454,240.5615454,1.770531753,241.1639967,8.130418147,240.862771,242
14.51748264,241.6194148,1.805955483,242.1051456,8.161719059,241.8622802,243
14.54488448,242.6519584,1.841385712,243.0716129,8.193135095,242.8617856,244
14.56936229,243.6019414,1.879827549,244.1206361,8.224594919,243.8612888,245
14.59473411,244.5274223,1.920078289,245.194077,8.257406199,244.8607497,246
14.6237933,245.5861665,1.954506911,246.1343227,8.289150105,245.8602446,247
14.65203131,246.6448556,1.989795817,247.0746221,8.320913562,246.8597389,248
14.67731302,247.5701995,2.029064917,248.1482357,8.353188968,247.8592176,249
14.70610264,248.6289412,2.064279927,249.0884661,8.385191282,248.8587037,250
14.73163248,249.5537818,2.103495753,250.1625754,8.417564118,249.8581786,251
14.76150418,250.6126594,2.138654051,251.1026371,8.450079114,250.8576483,252
14.78760454,251.5381587,2.177804599,252.1760732,8.482704571,251.8571159,253
14.81834517,252.5970582,2.213175828,253.1160798,8.5157605,252.856569,254
14.8452442,253.5215387,2.254628511,254.1904296,8.549936353,253.8559842,255
14.87596881,254.5811225,2.289736719,255.1297611,8.582852767,254.8554418,256
14.90637476,255.5995203,2.326760469,256.1102232,8.616567616,255.8548718,257
14.93453978,256.5648446,2.365677075,257.1437707,8.650108426,256.8543077,258
14.96589864,257.6240534,2.400866233,258.0834525,8.683382437,257.8537529,259
14.99284563,258.5493234,2.441223719,259.1570492,8.717034674,258.8531863,260
15.02423062,259.609181,2.475286875,260.0961197,8.74975875,259.8526504,261
15.05191295,260.5345794,2.515055952,261.1695818,8.78348445,260.8520806,262
15.08182847,261.5941738,2.549925871,262.1089345,8.815877173,261.8515542,263
15.10837342,262.5195259,2.588781608,263.1825124,8.848577512,262.8510192,264
15.13889041,263.579632,2.623592057,264.1213368,8.881241235,263.8504844,265
15.16941042,264.6402999,2.657529819,265.059627,8.913470122,264.8499634,266
15.19524773,265.5665629,2.696206991,266.1323231,8.945727361,265.849443,267
15.2219478,266.4923079,2.734142869,267.205532,8.978045333,266.84892,268
15.25473117,267.5490331,2.767271004,268.1477161,9.011001086,267.8483746,269
15.28571364,268.6012204,2.800524814,269.0944953,9.043119225,268.8478579,270
15.31290696,269.5451296,2.837686466,270.149549,9.075296711,269.8473393,271
15.34497466,270.6091322,2.870462336,271.0844928,9.107718496,270.8468125,272
15.37101117,271.5362037,2.907377612,272.1564269,9.139194391,271.8463153,273
15.40113366,272.6000627,2.939324394,273.0916014,9.170229029,272.8458321,274
15.42799232,273.5290984,2.975737201,274.1615619,9.20186476,273.8453302,275
15.45822007,274.5945805,3.007574042,275.0951141,9.232897059,274.8448473,276
15.4846558,275.5720871,3.042927632,276.1166509,9.263791715,275.844369,277
15.51317993,276.5960901,3.076230135,277.0916896,9.294705033,276.8438898,278
15.54029521,277.5881141,3.110578506,278.0987191,9.325436856,277.8434166,279
15.56739371,278.6016501,3.144282782,279.0842578,9.355838245,278.842954,280
15.59217847,279.5371302,3.180176121,280.147855,9.386177295,279.8424926,281
15.62197874,280.6085028,3.211141765,281.0755572,9.416560251,280.84203,282
15.64632817,281.5448174,3.246529937,282.1383479,9.446429051,281.8415827,283
15.67030366,282.4983698,3.280736985,283.1839479,9.475520323,282.8411588,284
15.69916989,283.5564317,3.312266465,284.1249721,9.50571818,283.8407019,285
15.72631211,284.6093248,3.343185191,285.0712348,9.534748649,284.8402798,286
15.75125378,285.5730596,3.378072278,286.1066043,9.56466303,285.839832,287
15.7824122,286.6492144,3.408238287,287.0295012,9.595325245,286.8393578,288
15.80841488,287.5898088,3.442929046,288.0879852,9.625671961,287.838897,289
15.83430465,288.5315644,3.477185973,289.1453214,9.655745313,288.8384429,290
15.86447833,289.5360234,3.50938543,290.139888,9.686931879,289.8379557,291
15.89630315,290.5512509,3.542031295,291.1236198,9.719167221,290.8374354,292
15.92717844,291.4948897,3.577134089,292.1788902,9.752156263,291.83689,293
15.95948222,292.4563293,3.610715871,293.2163617,9.785099043,292.8363455,294
15.99855483,293.5228498,3.640507536,294.1486534,9.819531185,293.8357516,295
16.03423015,294.4702854,3.674655984,295.1999981,9.854443068,294.8351417,296
16.07082793,295.4188786,3.709271811,296.2501365,9.890049869,295.8345075,297
16.11018733,296.4111776,3.742721644,297.2565085,9.926454489,296.8338431,298
16.15297934,297.4535352,3.774095651,298.212773,9.963537493,297.8331541,299
16.19283157,298.4044408,3.80920645,299.2604606,10.00101901,298.8324507,300
16.23799674,299.4627687,3.840502873,300.2006635,10.03924981,299.8317161,301
16.2807496,300.4417632,3.874443269,301.2201918,10.07759644,300.8309775,302
16.32226585,301.3971264,3.909426598,302.2633643,10.11584622,301.8302454,303
16.36549111,302.3517356,3.944382361,303.3072264,10.15493673,302.829481,304
16.41096323,303.3510571,3.977812265,304.3063377,10.19438775,303.8286974,305
16.45962585,304.3963607,4.011073015,305.2593333,10.23534943,304.827847,306
16.50380939,305.3528441,4.046455047,306.3012615,10.27513222,305.8270528,307
16.54946797,306.31091,4.083115341,307.3415001,10.31629166,306.8262051,308
16.60149562,307.4027328,4.115222172,308.247902,10.3583589,307.8253174,309
16.64782487,308.3605415,4.151089057,309.2884014,10.39945696,308.8244715,310
16.69451045,309.3186178,4.186926789,310.3286212,10.44071862,309.8236195,311
16.74586488,310.3348872,4.220797722,311.3105261,10.4833313,310.8227066,312
16.79783449,311.3715006,4.254897206,312.2720418,10.52636585,311.8217712,313
16.84660877,312.3317606,4.291645464,313.3099518,10.56912712,312.8208562,314
16.89479678,313.29296,4.328400578,314.3469464,10.61159868,313.8199532,315
16.94909766,314.3773004,4.360956373,315.2606978,10.65502702,314.8189991,316
16.99710567,315.3509286,4.397361538,316.2852756,10.6972336,315.8181021,317
17.04468146,316.3153423,4.435622662,317.3190182,10.74015206,316.8171803,318
17.09219655,317.2789174,4.473704899,318.3536099,10.78295073,317.8162636,319
17.14607705,318.3760441,4.507244762,319.2545533,10.8266609,318.8152987,320
17.19365318,319.3393519,4.545643322,320.2893767,10.86964825,319.8143643,321
17.24127925,320.3034728,4.584095759,321.3234004,10.9126875,320.8134366,322
17.29620369,321.3989395,4.619494639,322.2258817,10.95784917,321.8124106,323
17.34384268,322.3616353,4.660341923,323.2612094,11.0020923,322.8114223,324
17.39137269,323.3255267,4.699983242,324.2954155,11.04567797,323.8104711,325
17.43937619,324.2890974,4.739659811,325.3299213,11.089518,324.8095094,326
17.49449254,325.3852681,4.774557905,326.231706,11.13452522,325.808487,327
17.5404563,326.3023382,4.816160817,327.3126991,11.17830856,326.8075187,328
17.59154788,327.3089016,4.854446121,328.3041212,11.222997,327.8065114,329
17.64165903,328.2707946,4.894021769,329.340211,11.2678404,328.8055028,330
17.6946431,329.3379654,4.928817655,330.2710926,11.31173038,329.804529,331
17.74413994,330.3300156,4.966623154,331.2771155,11.35538154,330.8035656,332
17.79284237,331.2929941,5.006294191,332.3121788,11.39956828,331.8025865,333
17.84036957,332.2565014,5.045514832,333.3467849,11.4429422,332.8016432,334
17.89006876,333.2706238,5.082029237,334.3307889,11.486049,333.8007063,335
17.93787708,334.2452391,5.119931629,335.3543063,11.52890435,334.7997727,336
17.9883405,335.2806942,5.156143957,336.316961,11.57224223,335.7988276,337
18.03450278,336.2453606,5.194915193,337.3504748,11.61470899,336.7979177,338
18.08290513,337.2418207,5.233090921,338.3521256,11.65799802,337.7969732,339
18.13424971,338.3053554,5.268024559,339.2867188,11.70113713,338.7960371,340
18.1799028,339.2703186,5.306936861,340.319965,11.74341983,339.7951418,341
18.22596792,340.2496316,5.346250213,341.3388131,11.78610906,340.7942224,342
18.27808958,341.3291436,5.379871657,342.2574343,11.82898062,341.7932889,343
18.32607308,342.36073,5.416129643,343.2240602,11.87110136,342.7923951,344
18.36783031,343.2709637,5.455900689,344.3121423,11.9118655,343.791553,345
18.41645124,344.3502711,5.490330061,345.2311022,11.95339065,344.7906866,346
18.45775288,345.3130707,5.529094948,346.2666963,11.99342391,345.7898835,347
18.49943954,346.3005524,5.565551165,347.2776791,12.03249535,346.7891158,348
18.54338596,347.3678967,5.599838085,348.2087986,12.07161202,347.7883477,349
18.58109486,348.3307773,5.638234648,349.244469,12.10966475,348.7876231,350
18.62427017,349.4219413,5.671219975,350.1518501,12.14774507,349.7868957,351
18.66163853,350.3832986,5.709724246,351.1890494,12.18568139,350.786174,352
18.69816942,351.344565,5.747132349,352.2264135,12.22265089,351.7854893,353
18.73904402,352.4328393,5.780866189,353.136746,12.2599551,352.7847926,354
18.77405195,353.3931093,5.81906833,354.1751349,12.29656014,353.7841221,355
18.81056418,354.3540742,5.857772694,355.2127537,12.33416844,354.783414,356
18.8524236,355.4407297,5.891737278,356.1246588,12.37208044,355.7826942,357
18.88924924,356.3997664,5.929440122,357.1642322,12.40934468,356.7819993,358
18.92611899,357.3577015,5.968064284,358.2048718,12.44709164,357.7812867,359
18.96294555,358.3302428,6.006200837,359.2309235,12.4845732,358.7805831,360
19.00409294,359.4008326,6.041893312,360.158856,12.52299313,359.7798443,361
19.03860679,360.3592536,6.081980286,361.1990404,12.56029354,360.779147,362
19.07689367,361.4429472,6.117389873,362.1139852,12.59714177,361.7784662,363
