In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
125.2657332,-40.67017731,121.8783022,-52.15129424,123.5720177,-46.41073577,133
126.1990124,-41.02242039,122.8173126,-52.50228056,124.5081625,-46.76235047,134
127.1322963,-41.37463383,123.7563406,-52.85323734,125.4443185,-47.11393558,135
128.0656132,-41.72686018,124.6953259,-53.20420696,126.3804695,-47.46553357,136
128.9988794,-42.07907877,125.6343676,-53.55516887,127.3166235,-47.81712382,137
129.9321793,-42.43131193,126.5733648,-53.9061453,128.2527721,-48.16872862,138
130.8654507,-42.78353438,127.5123985,-54.25711106,129.1889246,-48.52032272,139
131.7987379,-43.13576278,128.4514119,-54.60808275,130.1250749,-48.87192276,140
132.732022,-43.48798999,129.3904294,-54.95905326,131.0612257,-49.22352162,141
133.6653081,-43.84021025,130.32945,-55.31001684,131.997379,-49.57511355,142
134.598624,-44.19243283,131.2684391,-55.66098271,132.9335315,-49.92670777,143
135.5319093,-44.54464243,132.2074685,-56.01193564,133.8696889,-50.27828903,144
136.465181,-44.8968877,133.1464847,-56.36292414,134.8058329,-50.62990592,145
137.3984643,-45.2491028,134.0855121,-56.71388258,135.7419882,-50.98149269,146
138.3317876,-45.60133299,135.0244881,-57.06485605,136.6781378,-51.33309452,147
139.2650567,-45.95355224,135.9635265,-57.41581863,137.6142916,-51.68468544,148
140.1983623,-46.30578759,136.9025163,-57.76679724,138.5504393,-52.03629242,149
141.1316281,-46.65800746,137.8415575,-58.11776042,139.4865928,-52.38788394,150
142.0649361,-47.01023639,138.7805497,-58.46873261,140.4227429,-52.7394845,151
142.9982029,-47.36245371,139.7195919,-58.81969325,141.3588974,-53.09107348,152
143.9315085,-47.71468906,140.6585817,-59.17067187,142.2950451,-53.44268046,153
144.864791,-48.06690438,141.5976096,-59.52163053,143.2312003,-53.79426746,154
145.7981142,-48.41913457,142.5365856,-59.872604,144.1673499,-54.14586929,155
146.7313969,-48.77134985,143.4756134,-60.22356261,145.1035052,-54.49745623,156
147.6646692,-49.12359495,144.4146292,-60.57455094,146.0396492,-54.84907294,157
148.5979536,-49.47580708,145.3536576,-60.92550641,146.9758056,-55.20065674,158
149.5312773,-49.82803141,146.2926376,-61.27647402,147.9119575,-55.55225272,159
150.4645431,-50.18025131,147.2316788,-61.62743724,148.848111,-55.90384427,160
151.3978376,-50.53248246,148.1706829,-61.97841166,149.7842603,-56.25544706,161
152.3311144,-50.88470692,149.1097097,-62.32937943,150.720412,-56.60704318,162
153.2643963,-51.2369333,150.04873,-62.6803491,151.6565631,-56.9586412,163
154.1976857,-51.58916253,150.9877405,-63.03132162,152.5927131,-57.31024208,164
155.1309595,-51.94138279,151.9267734,-63.3822852,153.5288665,-57.661834,165
156.0642813,-52.29360609,152.8657561,-63.73325178,154.4650187,-58.01342894,166
156.9975661,-52.64581699,153.8047851,-64.08420602,155.4011756,-58.3650115,167
157.9308378,-52.99806225,154.7438013,-64.43519452,156.3373196,-58.71662838,168
158.8641211,-53.35027736,155.6828286,-64.78615296,157.2734749,-59.06821516,169
159.7974443,-53.70250755,156.6218047,-65.13712643,158.2096245,-59.41981699,170
160.7307203,-54.05472478,157.5608377,-65.48808699,159.145779,-59.77140589,171
161.664026,-54.40696013,158.4998275,-65.83906561,160.0819267,-60.12301287,172
162.5972922,-54.75917869,159.4388692,-66.19002748,161.0180807,-60.47460309,173
163.5306003,-55.11140762,160.3778614,-66.54099967,161.9542308,-60.82620365,174
164.4638665,-55.46362625,161.3169031,-66.89196162,162.8903848,-61.17779394,175
165.3971722,-55.8158616,162.2558929,-67.24294023,163.8265325,-61.52940092,176
166.3304478,-56.16807894,163.1949262,-67.59390091,164.762687,-61.88098993,177
167.263771,-56.52030913,164.1339022,-67.94487438,165.6988366,-62.23259175,178
168.1970543,-56.87252424,165.0729295,-68.29583282,166.6349919,-62.58417853,179
169.130326,-57.2247695,166.0119458,-68.64682132,167.5711359,-62.93579541,180
170.0636109,-57.57698033,166.9509747,-68.99777548,168.5072928,-63.28737791,181
170.9969323,-57.92920359,167.8899577,-69.34874202,169.443445,-63.63897281,182
171.9302068,-58.28142385,168.82899,-69.69970561,170.3795984,-63.99056473,183
172.8634959,-58.63365298,169.7680009,-70.05067802,171.3157484,-64.3421655,184
173.7967781,-58.98587946,170.7070209,-70.4016478,172.2518995,-64.69376363,185
174.7300546,-59.33810382,171.646048,-70.75261546,173.1880513,-65.04535964,186
175.6633494,-59.69033507,172.5850517,-71.10358999,174.1242005,-65.39696253,187
176.5966152,-60.0425549,173.524093,-71.45455314,175.0603541,-65.74855402,188
177.5299385,-60.39477934,174.4630732,-71.80552086,175.9965059,-66.1001501,189
178.4632229,-60.74699154,175.4021016,-72.1564764,176.9326623,-66.45173397,190
179.3964956,-61.09923654,176.3411171,-72.50746462,177.8688063,-66.80335058,191
180.3297779,-61.45145192,177.2801452,-72.85842334,178.8049615,-67.15493763,192
181.2631011,-61.8036821,178.2191212,-73.20939681,179.7411112,-67.50653946,193
182.196384,-62.15589732,179.1581488,-73.56035536,180.6772664,-67.85812634,194
183.1296896,-62.50813267,180.0971386,-73.91133397,181.6134141,-68.20973332,195
184.0629564,-62.86034992,181.0361808,-74.26229455,182.5495686,-68.56132224,196
184.9962644,-63.21257886,181.9751731,-74.61326674,183.4857188,-68.9129228,197
185.9295302,-63.56479879,182.9142142,-74.96422999,184.4218722,-69.26451439,198
186.8628358,-63.91703414,183.853204,-75.3152086,185.3580199,-69.61612137,199
187.7961046,-64.2692535,184.7922427,-75.66617129,186.2941736,-69.96771239,200
188.7294278,-64.62148369,185.7312188,-76.01714476,187.2303233,-70.31931422,201
189.6627111,-64.97369879,186.6702461,-76.3681032,188.1664786,-70.670901,202
190.5959828,-65.32594406,187.6092623,-76.7190917,189.1026226,-71.02251788,203
191.5292682,-65.67815358,188.5482917,-77.07004456,190.03878,-71.37409907,204
192.4625838,-66.03037613,189.4872812,-77.42101039,190.9749325,-71.72569326,205
193.3958705,-66.38259639,190.4263012,-77.77197397,191.9110858,-72.07728518,206
194.3291543,-66.7348235,191.365319,-78.12294437,192.8472366,-72.42888393,207
195.2624418,-67.087052,192.304332,-78.47391617,193.7833869,-72.78048408,208
196.1957129,-67.43927434,193.243366,-78.82488182,194.7195395,-73.13207808,209
197.129013,-67.79150761,194.1823629,-79.17585836,195.655688,-73.48368298,210
198.0622794,-68.14372613,195.1214046,-79.5268202,196.591842,-73.83527317,211
198.9955958,-68.49595259,196.0603903,-79.87778993,197.527993,-74.18687126,212
199.9288797,-68.8481661,196.9994182,-80.22874678,198.4641489,-74.53845644,213
200.8621593,-69.20040907,197.9384283,-80.57973299,199.4002938,-74.89007103,214
201.7954347,-69.55262648,198.8774617,-80.93069372,200.3364482,-75.2416601,215
202.7287579,-69.90485666,199.8164378,-81.28166719,201.2725979,-75.59326192,216
203.6620412,-70.25707177,200.7554651,-81.63262563,202.2087532,-75.9448487,217
204.5953533,-70.60930521,201.6944498,-81.98360234,203.1449016,-76.29645378,218
205.5286206,-70.96152116,202.6334925,-82.33456161,204.0810566,-76.64804138,219
206.4619231,-71.31375258,203.5724884,-82.68553628,205.0172057,-76.99964443,220
207.3951939,-71.66597133,204.5115254,-83.03649836,205.9533597,-77.35123484,221
208.3284995,-72.01820668,205.4505152,-83.38747697,206.8895074,-77.70284182,222
209.2617652,-72.37042694,206.3895563,-83.73844055,207.8256607,-78.05443375,223
210.1950846,-72.72265824,207.3285353,-84.08941514,208.76181,-78.40603669,224
211.1283679,-73.07487335,208.2675626,-84.44037358,209.6979653,-78.75762346,225
212.0616403,-73.4271167,209.2065796,-84.79136017,210.63411,-79.10923843,226
212.9949255,-73.77932684,210.1456088,-85.14231363,211.5702671,-79.46082023,227
213.9282352,-74.13154867,211.0846046,-85.49327876,212.5064199,-79.81241371,228
214.861533,-74.48376926,212.0236132,-85.84424267,213.4425731,-80.16400597,229
215.7948126,-74.83599402,212.962637,-86.19521073,214.3787248,-80.51560237,230
216.7281055,-75.18822454,213.9016432,-86.54618453,215.3148743,-80.86720454,231
217.7018013,-75.55112522,214.8003006,-86.88632945,216.251051,-81.21872734,232
218.6683367,-75.91226088,215.7055148,-87.22984146,217.1869258,-81.57105117,233
219.6334703,-76.27278659,216.6124851,-87.57302708,218.1229777,-81.92290683,234
220.4793829,-76.58939964,217.6381611,-87.96150514,219.058772,-82.27545239,235
221.4426202,-76.94921206,218.546977,-88.30554301,219.9947986,-82.62737754,236
222.4053132,-77.3090537,219.4562577,-88.64975629,220.9307855,-82.97940499,237
223.3674198,-77.66788816,220.365814,-88.99580206,221.8666169,-83.33184511,238
224.210122,-77.98203065,221.3944753,-89.38734061,222.8022986,-83.68468563,239
225.1713559,-78.34167324,222.3051531,-89.73191992,223.7382545,-84.03679658,240
226.1319678,-78.69920013,223.2171046,-90.07688336,224.6745362,-84.38804174,241
227.0915184,-79.0581285,224.1295092,-90.4220505,225.6105138,-84.7400895,242
228.0504801,-79.41631439,225.0427313,-90.76736952,226.5466057,-85.09184195,243
228.9107501,-79.7388792,226.0536484,-91.15094571,227.4821993,-85.44491246,244
229.8477529,-80.08985499,226.9887266,-91.50374219,228.4182398,-85.79679859,245
230.8040557,-80.44851184,227.9045046,-91.84886657,229.3542801,-86.1486892,246
231.7591802,-80.80788935,228.8210628,-92.19431056,230.2901215,-86.50109996,247
232.7134042,-81.16727105,229.7385102,-92.53978757,231.2259572,-86.85352931,248
233.6671224,-81.52664115,230.6559194,-92.88672216,232.1615209,-87.20668166,249
234.5908869,-81.87509255,231.6031807,-93.24485325,233.0970338,-87.5599729,250
235.4533945,-82.20113323,232.6117372,-93.62528582,234.0325659,-87.91320953,251
236.4053102,-82.56033046,233.5308336,-93.9727039,234.9680719,-88.26651718,252
