RefinedDistance,PosLocalX,PosLocalY,InverseRadius,RefinedPosLon,RefinedPosLat,TimeStamp,GPS_Speed,PosLat,PosLon,AccelForward,AccelLateral,DeviceAccelForward,DeviceAccelLateral,DeviceAccelVertical,AngleTrack,AngleRateZ,GPS_Height,GPS_PosAccuracy,RPM,Pedal_throttle,Pedal_brake,Steer_angle,Gear,CoolantT,OilT,Internal Batte,External Batte,TOYO_SPEED_VEH,TOYO_BRAKE_SW,TOYO_IAT,TOYO_MAP,TOYO_AAT,TOYO_BARO,TOYO_LAMBDA,TOYO_THROTTLE,TOYO_CAT1_T,TOYO_CLUCH_SW,TOYO_WHE_FL,TOYO_WHE_FR,TOYO_WHE_RL,TOYO_WHE_RR,GPS_Nsat,GPS_Slope,GPS_Elevation,PositionIndex,LapNo,timeDelta
15465.60206,420.2744511,108.4887956,-0.026287797,126.4178206,34.73952022,21.61783349,60.45265129,34.73952022,126.4178206,-0.219003,0.9889085,-4.4746745,4.0854215,-2.633984,-43.8095435,31.2978405,0,2.41,4629.5,0,0,160.9300005,2,92,97,4.233,13.928,59.776001,0.07,17,0.204300003,15,1.01,1.03043,21,665,1,61.198,57.2980005,62.0119995,57.547001,10,-1.468285,-2.05,694.7088007,5,0
15466.43806,419.7529548,109.1421917,-0.025840606,126.4178149,34.73952609,21.66783349,60.098,34.73952609,126.4178149,-0.210176,0.974199,-4.476604,4.083921,-2.641596,-42.215805,31.056969,0,2.4014,4590.919922,0,0,161,2,92,97,4.233,13.928,59.326,0,17,0.208600006,15,1.01,1.03734,21,665,1,60.812,56.911999,61.612,57.040001,10,-1.480546,-2.08,696.0896979,5,0
15467.27077,419.2476593,109.8040699,-0.03160726,126.4178094,34.73953203,21.71783349,59.71911768,34.73953203,126.4178093,-0.2023945,0.9578515,-4.481432,4.089857,-2.643072,-40.592617,30.765448,0,2.4014,4558.369873,0,0,161,2,92,97,4.233,13.928,58.833,0,17,0.209300003,15,1.01,1.11779,21,665,1,60.4120005,56.5550005,61.2549995,56.411001,10,-1.487078,-2.1,697.2520108,5,0
15468.09468,418.7650208,110.4718173,-0.037780531,126.4178041,34.73953803,21.76783349,59.312,34.73953803,126.4178041,-0.194613,0.941504,-4.48626,4.095793,-2.644548,-38.969429,30.473927,0,2.4,4525.819824,0,0,161,2,92,97,4.233,13.928,58.34,0,17,0.21,15,1.01,1.19824,21,665,1,60.012001,56.198002,60.897999,55.782001,10,-1.49361,-2.12,698.4115607,5,0
15468.90599,418.3103022,111.1437182,-0.034494161,126.4177991,34.73954407,21.81783349,58.89112801,34.73954407,126.4177991,-0.1864995,0.924287,-4.4962985,4.1094975,-2.637067,-37.33902,30.1205275,0,2.4,4490.809815,0,0,160.574997,2,92,97,4.233,13.928,57.93,0,17,0.21425,15,1.01,1.27657,20.575,665,1,59.701,55.7665005,60.4664995,55.393501,10,-1.496847,-2.13,699.5597427,5,0
15469.7123,417.8771863,111.8238353,-0.028660926,126.4177944,34.73955018,21.86783349,58.52,34.73955018,126.4177944,-0.178386,0.90707,-4.506337,4.123202,-2.629586,-35.708611,29.767128,0,2.4,4455.799805,1.74E-11,0,160.149994,2,92,97,4.233,13.928,57.52,0,17,0.2185,15,1.01,1.3549,20.15,665,1,59.389999,55.334999,60.035,55.005001,10,-1.500084,-2.14,701.0278801,5,0
15470.52099,417.4587016,112.5158201,-0.028232341,126.4177898,34.73955639,21.91783349,58.24249554,34.73955639,126.4177898,-0.168476,0.890627,-4.5157725,4.133274,-2.620909,-34.0438805,29.4101745,0,2.4,4427.024903,7.6666655,0,159.2249985,2,92,97,4.233,13.928,56.9925,0,17,0.21075,15,1.01,1.36645,19.65,665,0.575,59.004999,54.9699995,59.6275005,54.3575,10,-1.512689,-2.16,702.1746672,5,0
15471.32821,417.0568399,113.2158997,-0.029856783,126.4177854,34.73956268,21.96783349,57.975002,34.73956268,126.4177854,-0.158566,0.874184,-4.525208,4.143346,-2.612232,-32.37915,29.053221,0,2.4,4398.25,15.333331,0,158.300003,2,92,97,4.233,13.928,56.465,0,17,0.203,15,1.01,1.378,19.15,665,0.15,58.619999,54.605,59.220001,53.709999,10,-1.525294,-2.18,703.2830226,5,0
15472.12894,416.674993,113.9197205,-0.031130779,126.4177812,34.739569,22.01783349,57.63914558,34.739569,126.4177812,-0.145931,0.8611825,-4.523657,4.1430055,-2.6090615,-30.721583,28.805129,0,2.4,4404.75,16.186272,0,156.875,2,92,97,4.233,13.928,56.2975005,0,17,0.21,15,1.01,1.378,20.775,665,0.075,58.1775,53.7875005,58.7775,53.817499,10,-1.539618,-2.2,704.4043944,5,0
15472.92431,416.3131904,114.6280323,-0.031590096,126.4177773,34.73957537,22.06783349,57.305,34.73957537,126.4177773,-0.133296,0.848181,-4.522106,4.142665,-2.605891,-29.064016,28.557037,0,2.4,4411.25,17.039213,0,155.449997,2,92,97,4.233,13.928,56.130001,0,17,0.217,15,1.01,1.378,22.4,665,0,57.735001,52.970001,58.334999,53.924999,10,-1.553942,-2.22,705.4616675,5,0
15473.71702,415.9704135,115.3428097,-0.030302976,126.4177735,34.73958179,22.11783349,57.05342802,34.73958179,126.4177735,-0.117522,0.8395455,-4.502726,4.139359,-2.604253,-27.403298,28.444738,0,2.4,4456.475098,17.284311,0,153.949997,2,92,97,4.233,13.928,56.4125025,0,17,0.29925,15,1.01,1.378,25.25,665,0,57.4975015,53.005001,58.0975,54.174999,10,-1.560961,-2.24,706.5362992,5,0
15474.50997,415.6448151,116.0658227,-0.030530282,126.41777,34.73958828,22.16783349,56.860001,34.73958828,126.41777,-0.101748,0.83091,-4.483346,4.136053,-2.602615,-25.74258,28.332439,0,2.4,4501.700195,17.529409,0,152.449997,2,92,97,4.233,13.928,56.695004,0,17,0.3815,15,1.01,1.378,28.1,665,0,57.260002,53.040001,57.860001,54.424999,10,-1.56798,-2.26,707.6352432,5,0
15475.30523,415.3359403,116.7986548,-0.039576175,126.4177666,34.73959487,22.21783349,56.68652021,34.73959487,126.4177666,-0.0833295,0.827548,-4.453479,4.132614,-2.6016595,-24.081003,28.3673895,0,2.4,4528.050049,17.088233,0,152.2249985,2,92,97,4.233,13.928,57.045002,0,17,0.42125,15,1.01,1.200775,28.975,665,0,56.7625025,52.9000015,57.915001,55.5249995,10,-1.563969,-2.28,708.5293577,5,0
15476.1021,415.0497321,117.542348,-0.047607965,126.4177635,34.73960155,22.26783349,56.544998,34.73960155,126.4177635,-0.064911,0.824186,-4.423612,4.129175,-2.600704,-22.419426,28.40234,0,2.4085,4554.399902,16.647057,0,152,2,92,97,4.233,13.928,57.395,0,17,0.461,15,1.01,1.02355,29.85,665,0,56.265003,52.760002,57.970001,56.625,10,-1.559958,-2.3,709.6024255,5,0
15476.90004,414.7916148,118.297388,-0.04221959,126.4177606,34.73960833,22.31783349,56.45486338,34.73960833,126.4177606,-0.0436725,0.826512,-4.401599,4.1270785,-2.5996565,-20.772459,28.6057405,0,2.4085,4563.649902,17.225488,0,152.425003,2,92,97,4.233,13.928,57.2350005,0,17.425,0.4995,15,1.01,0.993125,29.925,665,0,56.140001,52.9000015,57.6875,56.727499,10,-1.5444885,-2.335,710.5310532,5,0
15477.69994,414.5585414,119.0625782,-0.035070448,126.4177581,34.7396152,22.36783349,56.415001,34.7396152,126.4177581,-0.022434,0.828838,-4.379586,4.124982,-2.598609,-19.125492,28.809141,0,2.41,4572.899902,17.803919,0,152.850006,2,92,97,4.233,13.928,57.075001,0,17.85,0.538,15,1.01,0.9627,30,665,0,56.014999,53.040001,57.404999,56.829998,10,-1.529019,-2.37,711.4275449,5,0
15478.50253,414.3463516,119.8366063,-0.0344371,126.4177558,34.73962216,22.41783349,56.42214864,34.73962216,126.4177558,0.0003185,0.837171,-4.3649175,4.12961,-2.593504,-17.4957135,29.1552075,0,2.41,4620.274902,20.088232,0,145.7000045,2,92,97,4.233,13.928,57.335001,0,17.925,0.544,15,1.01,0.929275,30.8500005,665,0,55.6674995,52.5600015,57.3099995,57.4524995,10,-1.499655,-2.42,712.3888818,5,0
15479.30837,414.1549055,120.6193799,-0.035234242,126.4177537,34.73962919,22.46783349,56.485001,34.73962919,126.4177537,0.023071,0.845504,-4.350249,4.134238,-2.588399,-15.865935,29.501274,0,2.41,4667.649902,22.372545,0,138.550003,2,92,97,4.233,13.928,57.595001,0,18,0.55,15,1.01,0.89585,31.700001,665,0,55.32,52.080002,57.215,58.075001,10,-1.470291,-2.47,713.1929107,5,0
15480.11811,413.9849986,121.4110952,-0.035491631,126.4177518,34.7396363,22.51783349,56.60654768,34.7396363,126.4177518,0.0460145,0.857725,-4.321634,4.1386665,-2.5828535,-14.2582155,29.9458885,0,2.41,4674.550049,27.921565,0,136,2,92,97,4.233,13.928,59.6875,0,18,0.5925,15,1.01,0.9099,36.5249995,665,0,55.217501,51.9475005,57.9725,61.970003,10,-1.4290375,-2.535,714.1086055,5,0
15480.93243,413.8371483,122.2118822,-0.034993614,126.4177502,34.73964349,22.56783349,56.755001,34.73964349,126.4177502,0.068958,0.869946,-4.293019,4.143095,-2.577308,-12.650496,30.390503,0,2.4185,4681.450195,33.470585,0,133.449997,2,92,97,4.233,13.928,61.779999,0,18,0.635,15,1.01,0.92395,41.349998,665,0,55.115002,51.814999,58.73,65.865005,10,-1.387784,-2.6,714.8586834,5,0
15481.75186,413.7114658,123.0216152,-0.03231614,126.4177488,34.73965077,22.61783349,56.90041652,34.73965077,126.4177488,0.09136,0.8840465,-4.249297,4.1426215,-2.57074,-11.065695,30.85861,0,2.4185,4737.325195,39.715681,0,132.375,2,92,97,4.233,13.928,61.842499,0,18,0.77,15,1.01,0.942775,46.849998,665,0,55.575001,51.977499,59.672501,65.7675015,10,-1.335072,-2.665,715.6820345,5,0
15482.57614,413.6067171,123.8392121,-0.031385105,126.4177477,34.73965811,22.66783349,57.055,34.73965811,126.4177477,0.113762,0.898147,-4.205575,4.142148,-2.564172,-9.480894,31.326717,0,2.42,4793.200195,45.960777,0,131.300003,2,92,97,4.233,13.928,61.904999,0,18,0.905,15,1.01,0.9616,52.349998,665,0,56.035,52.139999,60.615002,65.669998,10,-1.28236,-2.73,716.4945063,5,0
15483.40538,413.5227161,124.6641871,-0.03870822,126.4177468,34.73966552,22.71783349,57.2467895,34.73966552,126.4177468,0.134985,0.9111325,-4.16555,4.151589,-2.548788,-7.9287515,31.71862,0,2.42,4849,48.7352865,0,129.4500005,2,92,97,4.233,13.928,61.5550005,0,18,0.94025,15,1.01,0.9201,58.7000005,665,0,56.755001,52.9349995,61.097502,63.4524995,10,-1.2108835,-2.775,717.3158142,5,0
15484.2426,413.4648151,125.4993941,-0.043829982,126.4177461,34.73967303,22.76783349,57.525002,34.73967303,126.4177461,0.156208,0.924118,-4.125525,4.16103,-2.533404,-6.376609,32.110523,0,2.4285,4904.799805,51.509796,0,127.599998,2,92,97,4.233,13.928,61.205002,0,18,0.9755,15,1.01,0.8786,65.050003,665,0,57.475002,53.73,61.580002,61.235001,10,-1.139407,-2.82,718.1272929,5,0
15485.08999,413.4374593,126.3463425,-0.035885162,126.4177458,34.73968064,22.81783349,57.9199316,34.73968064,126.4177458,0.174802,0.9325305,-4.0963625,4.1837935,-2.51803,-4.8588435,32.225687,0,2.4285,4931.174805,62.4999925,0,121.7749975,2,92,97,4.233,13.928,61.875,0,18,0.98625,15,1.01,0.856775,67.7250025,665,0,58.140001,53.9925005,62.0650005,61.8449995,10,-1.047877,-2.85,718.9202581,5,0
15485.94147,413.4359256,127.1978226,-0.027843884,126.4177458,34.73968828,22.86783349,58.365002,34.73968828,126.4177458,0.193396,0.940943,-4.0672,4.206557,-2.502656,-3.341078,32.340851,0,2.43,4957.549805,73.490189,0,115.949997,2,92,97,4.233,13.928,62.544998,0,18,0.997,15,1.01,0.83495,70.400002,665.849976,0,58.805,54.255001,62.549999,62.454998,10,-0.956347,-2.88,719.7378036,5,0
15486.79147,413.4545298,128.0476224,-0.026958555,126.417746,34.73969592,22.91783349,58.78562071,34.73969592,126.417746,0.207898,0.9420905,-4.0530755,4.22287,-2.5007665,-1.8869115,32.1393995,0,2.43,4963.714844,84.92548,0,110.3549995,2,92,97,4.233,13.928,63.0924985,0,18,0.9985,15,1.01,0.831215,81.200001,665.849976,0,59.154501,54.7815,63.1709995,62.963499,10,-0.869974,-2.91,720.547861,5,0
15487.64695,413.4929105,128.9022395,-0.026767196,126.4177464,34.7397036,22.96783349,59.172001,34.7397036,126.4177464,0.2224,0.943238,-4.038951,4.239183,-2.498877,-0.432745,31.937948,0,2.4384,4969.879883,96.360771,0,104.760002,2,92,97,4.233,13.928,63.639999,0,18,1,15,1.01,0.82748,92,666,0,59.504002,55.307999,63.792,63.472,10,-0.783601,-2.94,721.3619893,5,0
15488.51539,413.5518791,129.7686769,-0.026296262,126.4177471,34.73971138,23.01783349,59.53309443,34.73971138,126.4177471,0.234815,0.939758,-4.043515,4.238377,-2.5018085,0.975356,31.570339,0,2.4384,5008.239991,98.180378,0,96.3199995,2,92,97,4.233,13.928,64.0559995,0,17.58,1,15,1.01,0.82724,94,666,0,59.8880025,55.8239995,64.147999,63.9140015,10,-0.7120955,-2.965,722.1919435,5,0
15489.39359,413.631616,130.6432494,-0.02583581,126.417748,34.73971924,23.06783349,59.888,34.73971924,126.417748,0.24723,0.936278,-4.048079,4.237571,-2.50474,2.383457,31.20273,0,2.44,5046.600098,99.999985,0,87.879997,2,92,97,4.233,13.928,64.472,0,17.16,1,15,1.01,0.827,96,666,0,60.272003,56.34,64.503998,64.356003,10,-0.64059,-2.99,723.0355702,5,0
15490.2769,413.7318122,131.520853,-0.023335468,126.4177491,34.73972712,23.11783349,60.2591298,34.73972712,126.417749,0.2574655,0.929994,-4.053902,4.222583,-2.5030705,3.7285325,30.7361115,0,2.44,5091.600098,99.999985,0,75.9399985,2,92,97,4.233,13.928,64.998001,0,17.08,0.995799988,15,1.01,0.827,96,666,0,60.7560025,56.882002,65.0979995,64.8060035,10,-0.5790545,-3.005,723.8893287,5,0
15491.16545,413.8508327,132.401396,-0.022057457,126.4177504,34.73973503,23.16783349,60.672001,34.73973503,126.4177504,0.267701,0.92371,-4.059725,4.207595,-2.501401,5.073608,30.269493,0,2.44,5136.600098,99.999985,0,64,2,92,97,4.233,13.928,65.524002,0,17,0.991599976,15,1.01,0.827,96,666,0,61.240002,57.424004,65.692001,65.256004,10,-0.517519,-3.02,724.7565222,5,0
15492.06049,413.9881471,133.2858416,-0.027844164,126.4177519,34.73974297,23.21783349,61.14188923,34.73974297,126.4177519,0.276509,0.915412,-4.0478325,4.1852115,-2.5026345,6.3412205,29.749707,0,2.44,5161.02002,99.999985,0,57.799999,2,92,97,4.233,13.928,65.948002,0,17,0.990799988,15,1.01,0.827,96.419998,666,0,61.656002,58.016001,65.9640005,65.874004,10,-0.459765,-3.04,725.6368677,5,0
15492.96344,414.1489672,134.1743605,-0.032466867,126.4177536,34.73975096,23.26783349,61.639999,34.73975096,126.4177536,0.285317,0.907114,-4.03594,4.162828,-2.503868,7.608833,29.229921,0,2.44,5185.439941,99.999985,0,51.599998,2,92,97,4.233,13.928,66.372002,0,17,0.99,15,1.01,0.827,96.839996,666,0,62.072002,58.607998,66.236,66.492004,10,-0.402011,-3.06,726.5204697,5,0
15493.87557,414.337796,135.0667256,-0.027082339,126.4177557,34.73975897,23.31783349,62.13631315,34.73975897,126.4177557,0.2925825,0.8982425,-4.017907,4.14989,-2.5085625,8.7866045,28.712426,0,2.44,5218.959961,99.999985,0,45.759998,2,92,97,4.233,13.928,66.855999,0,17,0.994200012,15,1.01,0.827,96.5,666,0,62.472002,59.25,66.6879995,66.9740025,10,-0.3759985,-3.08,727.4230236,5,0
15494.79569,414.5505555,135.9619093,-0.021104248,126.417758,34.73976701,23.36783349,62.639999,34.73976701,126.417758,0.299848,0.889371,-3.999874,4.136952,-2.513257,9.964376,28.194931,0,2.44,5252.47998,99.999985,0,39.919998,2,92,97,4.233,13.928,67.339996,0,17,0.998400024,15,1.01,0.827,96.160004,666,0,62.872002,59.892002,67.139999,67.456001,10,-0.349986,-3.1,728.3334931,5,0
15495.72209,414.7822892,136.8588626,-0.020895129,126.4177605,34.73977507,23.41783349,63.16735294,34.73977507,126.4177605,0.30552,0.8812515,-3.9940395,4.1471825,-2.5098155,11.026411,27.708145,0,2.44,5277.560059,99.999985,0,47.7799985,2,92,97,4.233,13.928,67.5040015,0,17,0.999200012,15,1.01,0.827,96.080002,666,0,63.2720015,60.3740005,67.5139995,67.444,10,-0.3227135,-3.12,729.2609555,5,0
15496.65484,415.0331058,137.757251,-0.021807283,126.4177633,34.73978314,23.46783349,63.724003,34.73978314,126.4177633,0.311192,0.873132,-3.988205,4.157413,-2.506374,12.088446,27.221359,0,2.4484,5302.640137,99.999985,0,55.639999,2,92,97,4.233,13.928,67.668007,0,17,1,15,1.01,0.827,96,666,0,63.672001,60.855999,67.888,67.431999,10,-0.295441,-3.14,730.1923866,5,0
15497.59441,415.3041803,138.6568683,-0.021867616,126.4177662,34.73979122,23.51783349,64.30928036,34.73979122,126.4177662,0.315271,0.8662365,-3.991462,4.175447,-2.496779,13.049411,26.7978285,0,2.4484,5321.02002,99.999985,0,64.459999,2,92,97,4.233,13.928,68.062004,0,17,0.995799988,15,1.01,0.827,96,666,0,64.156,61.306,68.195999,67.919998,10,-0.254761,-3.15,731.1333829,5,0
15498.54092,415.5958889,139.5573089,-0.021368661,126.4177694,34.73979931,23.56783349,64.907997,34.73979931,126.4177694,0.31935,0.859341,-3.994719,4.193481,-2.487184,14.010376,26.374298,0,2.45,5339.399902,99.999985,0,73.279999,2,92,97,4.233,13.928,68.456001,0,17,0.991599976,15,1.01,0.827,96,666,0,64.639999,61.756001,68.503998,68.407997,10,-0.214081,-3.16,732.0770418,5,0
15499.49433,415.9080732,140.4581569,-0.019474908,126.4177728,34.7398074,23.61783349,65.50602576,34.7398074,126.4177728,0.322103,0.8537195,-3.996767,4.1950835,-2.484076,14.878751,26.0002715,0,2.45,5365.719971,99.999985,0,74.6399995,2,92,97,4.233,13.928,68.7800025,0,17,0.990799988,15,1.01,0.827,96,666,0,65.098003,62.2480015,68.8880005,68.671997,10,-0.159077,-3.16,733.0383691,5,0
15500.45426,416.2392372,141.359154,-0.018812607,126.4177765,34.7398155,23.66783349,66.108002,34.7398155,126.4177765,0.324856,0.848098,-3.998815,4.196686,-2.480968,15.747126,25.626245,0,2.45,5392.040039,99.999985,0,76,2,92,97,4.233,13.928,69.104004,0,17,0.99,15,1.01,0.827,96,666,0,65.556007,62.740002,69.272003,68.935997,10,-0.104073,-3.16,734.0025642,5,0
15501.42058,416.5889858,142.2599624,-0.023981901,126.4177803,34.73982359,23.71783349,66.71661399,34.73982359,126.4177803,0.3266025,0.842681,-3.9975475,4.184412,-2.4840365,16.504576,25.2595525,0,2.45,5432.640137,99.999985,0,75.580002,2,92,97,4.233,13.928,69.5300025,0,17,0.998399994,15,1.01,0.827,96,666,0,66.048004,63.240002,69.7140045,69.3460005,10,-0.034745,-3.145,734.9687942,5,0
15502.39489,416.9626668,143.159769,-0.027910921,126.4177844,34.73983167,23.76783349,67.307999,34.73983167,126.4177844,0.328349,0.837264,-3.99628,4.172138,-2.487105,17.262026,24.89286,0,2.45,5473.240234,99.999985,0,75.160004,2,92,97,4.233,13.928,69.956001,0,17,1.006799988,15,1.01,0.827,96,666,0,66.540001,63.740002,70.156006,69.756004,10,0.034583,-3.13,735.9415803,5,0
15503.37903,417.3648151,144.0579923,-0.022622373,126.4177888,34.73983974,23.81783349,67.86502027,34.73983974,126.4177888,0.329407,0.8310435,-3.993228,4.1619295,-2.4883205,17.8375045,24.5165415,0,2.45,5507.840088,99.999985,0,75.080002,2,92,97,4.233,13.928,70.364002,0,17,0.995799988,15,1.01,0.827,96,666,0,67.040001,64.24,70.564003,70.248001,10,0.123048,-3.105,736.9289681,5,0
15504.37253,417.7909716,144.9554529,-0.016638518,126.4177934,34.7398478,23.86783349,68.423996,34.7398478,126.4177934,0.330465,0.824823,-3.990176,4.151721,-2.489536,18.412983,24.140223,0,2.45,5542.439941,99.999985,0,75,2,92,96.160004,4.233,13.928,70.772003,0,17,0.984799988,15,1.01,0.827,96,666,0,67.540001,64.739998,70.972,70.739998,10,0.211513,-3.08,737.9200716,5,0
15505.37323,418.2351534,145.8521693,-0.01568656,126.4177983,34.73985586,23.91783349,69.01729107,34.73985586,126.4177983,0.332224,0.8144345,-3.987337,4.144763,-2.488924,18.759966,23.627311,0,2.45,5575.439941,99.999985,0,75.419998,2,92,96.160004,4.233,13.928,71.2560005,0,17,0.986600006,15,1.01,0.827,96,666,0,67.998001,65.239998,71.4559975,71.156002,10,0.2670895,-3.04,738.9178227,5,0
15506.37591,418.6942746,146.7435512,-0.016001199,126.4178033,34.73986387,23.96783349,69.608002,34.73986387,126.4178033,0.333983,0.804046,-3.984498,4.137805,-2.488312,19.106949,23.114399,0,2.4584,5608.439941,99.999985,0,75.839996,2,92,96,4.233,13.928,71.739998,0,17,0.988400024,15,1.01,0.827,96,666,0,68.456001,65.739998,71.939995,71.572006,10,0.322666,-3,739.9085153,5,0
15507.3775,419.1671187,147.6265008,-0.015291436,126.4178085,34.7398718,24.01783349,70.16043522,34.7398718,126.4178085,0.3369335,0.7848055,-3.9833695,4.1267885,-2.4873695,19.327653,22.3814715,0,2.4584,5649.409912,99.999985,0,69.6949975,2,92,96,4.233,13.928,72.276501,0,17,0.989200012,15,1.01,0.827,96,666,0,68.9430005,66.2350005,72.3519975,72.217003,10,0.3613695,-2.955,740.9075007,5,0
15508.38643,419.657047,148.5085,-0.013629426,126.4178138,34.73987972,24.06783349,70.713005,34.73987972,126.4178138,0.339884,0.765565,-3.982241,4.115772,-2.486427,19.548357,21.648544,0,2.46,5690.379883,99.999985,0,63.549999,2,92,96,4.233,13.928,72.813004,0,17,0.99,15,1.01,0.827,96,666,0,69.43,66.730003,72.764,72.862,10,0.400073,-2.91,741.9053353,5,0
15509.41067,420.1667613,149.3968942,-0.011221351,126.4178194,34.7398877,24.11783349,71.30386219,34.7398877,126.4178194,0.343071,0.732367,-3.980082,4.0988265,-2.480985,19.6785325,20.545944,0,2.46,5731.304932,99.999985,0,57.295,2,92,96,4.233,13.928,73.321503,0,16.585,0.998299988,15,1.01,0.827,96,666,0,69.9715,67.2715035,73.288502,73.3545,10,0.4349375,-2.865,742.9133288,5,0
15510.44484,420.6917462,150.2879042,-0.009834664,126.4178251,34.73989571,24.16783349,71.895996,34.73989571,126.4178251,0.346258,0.699169,-3.977923,4.081881,-2.475543,19.808708,19.443344,0,2.4683,5772.22998,99.999985,0,51.040001,2,92,96,4.233,13.928,73.830002,0,16.17,1.006599976,15,1.01,0.827,96,666,0,70.513,67.813004,73.813004,73.847,10,0.469802,-2.82,743.9312731,5,0
15511.48282,421.2277506,151.1767819,-0.011640429,126.417831,34.73990369,24.21783349,72.45261917,34.73990369,126.417831,0.3478575,0.647874,-3.969159,4.0593235,-2.466108,19.847211,17.856022,0,2.4683,5804.429932,99.999985,0,45.040001,2,92,96,4.233,13.928,74.2055015,0,16.085,1.004149994,15,1.01,0.827,96.415001,666,0,71.021503,68.446003,74.1970025,74.2555005,10,0.499424,-2.785,744.949411,5,0
15512.52896,421.7787962,152.0660293,-0.012388502,126.417837,34.73991168,24.26783349,73.013,34.73991168,126.417837,0.349457,0.596579,-3.960395,4.036766,-2.456673,19.885714,16.2687,0,2.47,5836.629883,99.999985,0,39.040001,2,92,96,4.233,13.928,74.581001,0,16,1.001700012,15,1.01,0.827,96.830002,666,0,71.530006,69.079002,74.581001,74.664001,10,0.529046,-2.75,745.9726818,5,0
15513.58844,422.3485682,152.959262,-0.007192548,126.4178432,34.7399197,24.31783349,73.61265015,34.7399197,126.4178432,0.3457065,0.5241025,-3.943183,4.0050705,-2.4508395,19.8277875,14.0820635,0,2.47,5863.810059,99.999985,0,33.040001,2,92,96,4.233,13.928,74.9310035,0,16,0.992550018,15,1.01,0.827,96.5,666,0,71.9885025,69.770504,75.014,74.8980025,10,0.5386715,-2.71,747.0067926,5,0
15514.65889,422.9311316,153.8573013,-0.001845201,126.4178496,34.73992777,24.36783349,74.195999,34.73992777,126.4178496,0.341956,0.451626,-3.925971,3.973375,-2.445006,19.769861,11.895427,0,2.47,5890.990234,99.999985,0,27.040001,2,92,96,4.233,13.928,75.281006,0,16,0.983400024,15,1.01,0.827,96.169998,666,0,72.446999,70.462006,75.446999,75.132004,10,0.548297,-2.67,748.051107,5,0
15515.73661,423.5194446,154.760279,-0.00040859,126.417856,34.73993588,24.41783349,74.71340222,34.73993588,126.417856,0.3276545,0.359861,-3.904752,3.925007,-2.4419845,19.6002655,9.432396,0,2.47,5914.170166,99.999985,0,26.0200005,2,92,96,4.233,13.928166,75.6725045,0,16,0.985850006,15,1.01,0.827,96.084999,666,0,72.8139995,71.162003,75.8139995,75.5395015,10,0.549271,-2.635,749.1029088,5,0
15516.82073,424.111656,155.6683629,0.000407072,126.4178625,34.73994404,24.46783349,75.230003,34.73994404,126.4178625,0.313353,0.268096,-3.883533,3.876639,-2.438963,19.43067,6.969365,0,2.4783,5937.350098,99.999985,0,25,2,92,96,4.233,13.928332,76.064003,0,16,0.988299988,15,1.01,0.827,96,666,0,73.181,71.862,76.181,75.946999,10,0.550245,-2.6,750.1617951,5,0
15517.91093,424.7067777,156.5817929,0.002533081,126.417869,34.73995225,24.51783349,75.80962121,34.73995225,126.417869,0.288373,0.16811,-3.8610115,3.8008495,-2.4283475,19.1750165,4.3381135,0,2.4783,5976.449952,99.999985,0,14.625,2,92,96,4.233,13.9285325,76.4640005,0,16,0.985,15,1.01,0.827,96,666,0,73.6140025,72.6035005,76.6140025,76.3554995,10,0.562134,-2.57,751.2265945,5,0
15519.00612,425.3020848,157.5010603,0.003747295,126.4178755,34.7399605,24.56783349,76.395996,34.7399605,126.4178755,0.263393,0.068124,-3.83849,3.72506,-2.417732,18.919363,1.706862,0,2.48,6015.549805,99.999985,0,4.25,2,92,96,4.233,13.928733,76.863998,0,16,0.981700012,15,1.01,0.827,96,666,0,74.047005,73.345001,77.047005,76.764,10,0.574023,-2.54,752.2980031,5,0
15520.10639,425.8963473,158.4270414,0.000172806,126.417882,34.73996882,24.61783349,76.91573495,34.73996882,126.417882,0.228955,-0.0278665,-3.8097375,3.61672,-2.3997515,18.569228,-0.7614405,0,2.48,6051.409913,99.999985,0,-7.005,2,92,96,4.233,13.9289325,77.347,0,16,0.993300018,15,1.01,0.827,96.415001,666,0,74.4555015,74.1780015,77.497002,77.288502,10,0.5907245,-2.525,753.3752962,5,0
15521.21707,426.4960543,159.3618986,-0.00066424,126.4178886,34.73997722,24.66783349,77.347,34.73997722,126.4178886,0.194517,-0.123857,-3.780985,3.50838,-2.381771,18.219093,-3.229743,0,2.4883,6087.27002,99.999985,0,-18.26,2,92,96,4.233,13.929132,77.830002,0,16,1.004900024,15,1.01,0.827,96.830002,666,0,74.863998,75.011002,77.946999,77.813004,10,0.607426,-2.51,754.4640366,5,0
15522.3407,427.1034602,160.3072134,0.01341707,126.4178952,34.73998571,24.71783349,77.69205299,34.73998571,126.4178952,0.152954,-0.206387,-3.739474,3.3818695,-2.3699485,17.7810665,-5.19304,0,2.4883,6127.995118,99.999985,0,-27.5999995,2,92,96,4.233,13.9293325,78.330002,0,16,0.999150024,15,1.01,0.827,96.5,666,0,75.1809995,75.8195,78.3969995,78.280003,10,0.612726,-2.515,755.5639433,5,0
