DeltaTimeStamp,DeltaGPS_Speed,PositionIndex,TimeStamp,GPS_Speed,DeltaTimeDelta
-0.0522010650982,-0.19080276765,573,15.8556153033,57.8207425701,0.00649444167166
-0.0524047858974,-0.125357116707,574,15.9035985757,58.22512353,-0.00424566289662
-0.0503003207648,-0.0388524324203,575,15.9529086503,58.6675116436,0.0426781980601
-0.0533828342334,-0.0195899732723,576,15.9955351775,59.0529486953,-0.0723144405651
-0.0619333362756,-0.0672866200967,577,16.0310417198,59.3688925726,-0.240814832852
-0.0602713789053,-0.00787278050437,578,16.0787200985,59.800914297,0.0348576737399
-0.0639792480208,0.0578546836734,579,16.1223673926,60.2169220577,-0.0849507213759
-0.0594016170653,0.2545737967,580,16.1681570201,60.6795418711,0.0999709148409
-0.0512829959139,0.532603405421,581,16.2142381689,61.1670713812,0.176180962615
-0.0519910425196,0.818005412355,582,16.2607631038,61.6787123842,-0.0152186479712
-0.052646970261,1.10463072,583,16.3094532306,62.2245706201,-0.0134714732663
-0.0536646199142,1.29896567846,584,16.3593044592,62.7761570644,-0.0204137326425
-0.0611434365984,1.35941020927,585,16.4125410175,63.3263528809,-0.140482723099
-0.0616218948332,1.46678644439,586,16.4658179009,63.8566482068,-0.0089805973076
-0.0591865746183,1.61947440006,587,16.5221532962,64.4562796656,0.0432289539903
-0.0595019291682,1.72360754053,588,16.5787504559,65.0714486408,-0.0055719147736
-0.0590610132724,1.80816119214,589,16.6352145668,65.6412763932,0.0078087813451
-0.0623086318607,1.89569598618,590,16.6882667696,66.1795569493,-0.0612155276171
-0.0636995646926,2.05142226037,591,16.7436205556,66.7855455445,-0.0251280523329
-0.0635336012927,2.21033654841,592,16.8004241034,67.3991764645,0.00292170835204
-0.0618064905778,2.34131239883,593,16.8582815557,67.980597878,0.0298511366304
-0.0587124274129,2.47731749396,594,16.9169254472,68.5592357884,0.0527601952498
-0.0562165785237,2.61788638587,595,16.9745579318,69.1379705559,0.0433062865121
-0.0564819701783,2.72693385983,596,17.0286148219,69.6896279356,-0.00490948802794
-0.0568672712976,2.78146549782,597,17.0822056549,70.2161024296,-0.00718968333661
-0.0578357249849,2.72537148785,598,17.1348850486,70.6923723533,-0.0183839186481
-0.0555605494167,2.6174715004,599,17.188870187,71.1879276786,0.042144479677
-0.0529612958472,2.44971180971,600,17.2421764275,71.7205811399,0.0487607743692
-0.0500436395437,2.21466313775,601,17.2955349553,72.2412082256,0.0546802250335
-0.0470590473471,1.98721152257,602,17.3487152053,72.719383399,0.0561221918871
-0.0446574878205,1.8247298528,603,17.400601748,73.1993501554,0.0462848245991
-0.043350292704,1.67574469214,604,17.4499462571,73.6905836712,0.0264911970869
-0.04308342062,1.49185181557,605,17.4987064735,74.180192832,0.00547315216394
-0.0417844354649,1.32993722151,606,17.5477199412,74.6657251392,0.0265026168407
-0.0408768855413,1.20914604742,607,17.5950343515,75.1497268859,0.0191812582903
-0.0395680576737,1.11313150327,608,17.6431931635,75.6676072416,0.027177328761
-0.0389733160744,1.01785609226,609,17.6891202174,76.172520573,0.0129497006399
-0.0389297480725,0.946323650624,610,17.7347995582,76.6742423273,0.000953779128534
-0.0397737052653,0.918554678008,611,17.779128901,77.162397805,-0.0190383420969
-0.0389226721639,0.934303067034,612,17.8233135912,77.6518700045,0.0192608140182
-0.0386926316165,0.932319151049,613,17.8672375793,78.1345539131,0.00523724181891
-0.038754618439,0.916542528597,614,17.9110258101,78.6026689385,-0.00141560463574
-0.0386707446791,0.901984328693,615,17.9555005499,79.0528531975,0.00188587409881
-0.0385334842429,0.872071227744,616,17.9995608961,79.462859968,0.00311528274526
-0.0386641378041,0.814238101761,617,18.0426075312,79.8423302791,-0.00303516316328
-0.0387759844695,0.762013811887,618,18.0857869912,80.250982195,-0.00259027476313
-0.0390992637017,0.743269439479,619,18.1280212293,80.7139202315,-0.00765443504119
-0.0394781340769,0.752439852937,620,18.1707933269,81.2391699215,-0.00885788625125
-0.0397567341608,0.802999518562,621,18.2133144381,81.8010988267,-0.00655204146544
-0.0400563925363,0.913262004567,622,18.2557178151,82.3901481357,-0.00706685166528
-0.0402050318904,1.05719264853,623,18.2981273081,82.9975353713,-0.00350486044469
-0.0402305418336,1.16710699106,624,18.3399656344,83.5965286472,-0.000609726662932
-0.0402577753015,1.19730383453,625,18.3813080436,84.1570674149,-0.000658729583383
-0.0405251972546,1.16883305964,626,18.4226560481,84.6673504083,-0.00646759029721
-0.0410216725139,1.15369778631,627,18.4640148423,85.1618028669,-0.0120041038249
-0.0416194776929,1.18192887957,628,18.5052467151,85.6844784264,-0.0144986181502
-0.0419237185459,1.21647342268,629,18.5461705577,86.225659693,-0.00743431783144
-0.0418954228296,1.19822924477,630,18.58684059,86.7325986382,0.000695738721964
-0.0417148850857,1.1206116849,631,18.6274884528,87.1823098471,0.00444150642913
-0.0417442147653,1.04749087384,632,18.6676361585,87.6238551653,-0.00073054435161
-0.0426647228726,1.01180823957,633,18.7069302886,88.1105072163,-0.0234260971175
-0.0433725070433,0.988618084245,634,18.7462400914,88.6348969535,-0.0180052841994
-0.0412989047834,0.935182340833,635,18.7881955282,89.144546314,0.0494239226044
-0.0328058823474,0.845273685805,636,18.836495377,89.5964571415,0.175839524268
-0.0117199160887,0.763932996304,637,18.8968256023,90.0052402745,0.349509158107
0.0298053965478,0.712054569905,638,18.9778045666,90.4263998046,0.512791352577
0.0711238997549,0.62466464005,639,19.0587370674,90.8289352186,0.510530415008
0.107752886259,0.501059520809,640,19.1348171646,91.2154039562,0.481452940402
0.156085257715,0.411476299009,641,19.2224347298,91.6364088495,0.551628789868
0.185244366992,0.289333813663,642,19.2908050325,91.9990976962,0.426487935617
0.185774084127,0.162347857635,643,19.3307334307,92.2745304889,0.0132666763221
0.176487703743,0.159057799133,644,19.3609802214,92.5233524972,-0.307020353996
0.162525000945,0.279855973139,645,19.386548258,92.7571457934,-0.546099922955
0.14526294126,0.402593921426,646,19.40888123,92.9661011923,-0.772940550979
0.12574371198,0.407288440336,647,19.4291253977,93.1192854727,-0.964190257459
0.105106440312,0.336769292124,648,19.4483075861,93.1835337687,-1.07585595826
0.0836001035725,0.299412857206,649,19.4669401323,93.132439369,-1.15423498551
0.0613678543995,0.345914177224,650,19.4853177888,92.9424789976,-1.20974342968
0.0390084370833,0.452109394069,651,19.5037395951,92.601992713,-1.21374727753
0.0167899958859,0.611747382461,652,19.5225177215,92.1300548587,-1.18320863157
-0.00512006703054,0.804709373587,653,19.542010574,91.5509292189,-1.12400496284
-0.0254534839742,1.01120027961,654,19.5637203918,90.8959573976,-0.93660007083
-0.0414277670568,1.20974118805,655,19.5903795091,90.2035770045,-0.599205252086
-0.0488955745396,1.32330622872,656,19.6257926787,89.4657088815,-0.210876562978
-0.0447638761033,1.24125441131,657,19.672870607,88.589836204,0.0877629620709
-0.0418485033133,1.01582454192,658,19.7190421488,87.5131943546,0.0631422013753
-0.0430464263734,0.86567009319,659,19.7617134405,86.341705044,-0.0280732785573
-0.0444823156418,0.822109990101,660,19.8047603012,85.1907286168,-0.033356422432
-0.0446597476534,0.756880119431,661,19.849511896,84.0979785551,-0.00396481985047
-0.0441619106109,0.636630084097,662,19.8953533052,83.0557621162,0.0108599855722
-0.043598684791,0.511413825918,663,19.9416297399,82.0229464968,0.0121708991596
-0.0431276500964,0.333849747828,664,19.9881401164,80.914807794,0.0101275184118
-0.0428514325299,0.0248156847297,665,20.0349604238,79.6945232058,0.00589952484049
-0.0425932394707,-0.310085747726,666,20.0822861214,78.4939682634,0.00545566304466
-0.0420008088745,-0.493562194596,667,20.1302373347,77.461227226,0.0123548614301
-0.0412294652009,-0.46432833429,668,20.1787651511,76.6515551957,0.0158948770212
-0.0405097992388,-0.334881625439,669,20.2277663109,76.0676269871,0.0146867128231
-0.0399729842903,-0.32935266759,670,20.2772313254,75.5674058735,0.0108524166858
-0.0396251644566,-0.443766736016,671,20.3272757544,74.9832090678,0.00695022084017
-0.0392957530358,-0.495604378812,672,20.377745573,74.3104406518,0.00652689924404
-0.0390255211071,-0.484988766269,673,20.428808163,73.5970094308,0.00529217042489
-0.0389087883377,-0.469632524344,674,20.4803684709,72.8843757029,0.00226400450638
-0.0387468522583,-0.437356359303,675,20.5325096546,72.1975474261,0.00310572311341
-0.0385283238132,-0.401062439337,676,20.5853585015,71.5066003748,0.00413497092528
-0.0383875998187,-0.351982663961,677,20.6390605045,70.7891755371,0.00262046081431
-0.0386278862878,-0.210502493418,678,20.6935427875,70.1170775192,-0.00441035976637
-0.0390492294097,0.00561962900778,679,20.7485594836,69.5409148805,-0.00765845918516
-0.0395794268762,0.207665383876,680,20.8039632892,69.0031599468,-0.00956969401919
-0.0402341737187,0.380769784393,681,20.8593066549,68.4528010815,-0.0118306292736
-0.041336409158,0.527804094473,682,20.9151797873,67.8580022853,-0.019727468136
-0.0422106630166,0.659040982608,683,20.9711560472,67.243915868,-0.0156182971136
-0.045730232107,0.842112096244,684,21.027013651,66.6620059362,-0.0630096683318
-0.0484766356904,1.00513909383,685,21.0812871601,66.123126695,-0.0506030221981
-0.0438889917391,1.06372207717,686,21.1412906081,65.5314381975,0.0764563387989
-0.0447564040233,1.13915107735,687,21.1952789088,64.9929112353,-0.0160666713549
-0.0453617342632,1.17771337741,688,21.2485529016,64.4575101208,-0.0113625844173
-0.0464640473757,1.20271490998,689,21.2991286208,63.9593238534,-0.0217953027655
-0.0469799733672,1.22344346025,690,21.348819407,63.4982957317,-0.0103827294867
-0.0500159541469,1.28062894498,691,21.3944890111,63.1114843153,-0.0664770548956
-0.0600446696413,1.40070400162,692,21.4324891376,62.8150321472,-0.263912687362
-0.0616832730344,1.40910349117,693,21.4783285113,62.4346590857,-0.0357466356618
-0.0640830720224,1.3317451103,694,21.5227024262,62.0047665268,-0.0540812996704
-0.0609077205618,1.17905437981,695,21.5680085157,61.5541056829,0.0700866372457
-0.0519111440768,1.0522578681,696,21.6124864581,61.1753304615,0.202270518881
-0.0499562819342,1.05454517529,697,21.6567433404,60.8603080154,0.0441708055752
-0.0544653151979,1.1343199603,698,21.6954466406,60.5952204104,-0.116502552541
-0.0667616791228,1.2784050143,699,21.7276018433,60.3668939075,-0.382406668295
-0.0647803662686,1.31515792471,700,21.7686135441,60.0788674581,0.0483109164394
-0.054144885088,1.26354537171,701,21.8126404958,59.7900368411,0.241567512188
-0.0524537952145,1.23520160626,702,21.8573330362,59.5196321252,0.0378383027163
-0.0587063140065,1.24453933412,703,21.8965334243,59.2917377303,-0.159501451187
-0.0686089251988,1.32315877046,704,21.9309523681,59.0907920703,-0.287708166182
-0.0685815458027,1.3615781857,705,21.9771678414,58.8068691075,0.000592429204077
-0.0694258775278,1.3333480511,706,22.0239942748,58.4995854962,-0.0180310919497
-0.0702066261953,1.2666555108,707,22.0676707726,58.2378472047,-0.0178757159133
-0.066647754818,1.26193163601,708,22.1214910839,58.0498688282,0.0661250611292
-0.0708962425314,1.33506722192,709,22.169500261,57.9510669639,-0.0884932418258
-0.0677260188258,1.32868758402,710,22.2204712351,57.8310133207,0.0621966473742
-0.0676061850053,1.3000366478,711,22.2769699076,57.7283140837,0.00212100240998
-0.0671799503667,1.33970735489,712,22.3295102873,57.7509425371,0.00811251538056
-0.0598827694196,1.38055381406,713,22.3962798479,57.8466925735,0.109289036634
-0.0565105617324,1.32538734505,714,22.4549161131,57.9134617774,0.0575106152244
-0.0635758327153,1.31732719118,715,22.5133265099,58.0989561335,-0.120959133528
-0.0618019694905,1.44314709034,716,22.5753982343,58.4011722905,0.0285776372599
-0.0592954004693,1.50200534024,717,22.6393827958,58.6680794834,0.0391745909085
-0.0594570857116,1.46130880304,718,22.700414348,58.9338409113,-0.00264920744068
-0.0599997683377,1.32914498358,719,22.7627779408,59.2922636802,-0.00870191407607
-0.058764914125,1.21127248553,720,22.8251766022,59.7159172343,0.0197897548665
-0.0588818561713,1.13126745857,721,22.8868206607,60.1360556664,-0.00189705300427
-0.0586127676124,1.05565900432,722,22.9477408621,60.5071878057,0.00441706614326
-0.0581323500489,1.01337739118,723,23.0076052065,60.8863407352,0.008025103564
-0.0579790904593,0.985095133925,724,23.0662846044,61.294437277,0.00261181257587
-0.058334210865,0.893619083335,725,23.1233704079,61.6908165044,-0.00622081820695
-0.0579172752339,0.747615494587,726,23.1805349928,62.0937717873,0.00729360025044
-0.0576675825673,0.617676827445,727,23.2368291814,62.5225833539,0.00443549632907
-0.0572695740525,0.523418874632,728,23.2923342727,62.9777568317,0.00717066679194
-0.0565313052666,0.440670273055,729,23.3472828829,63.4572990841,0.0134356225426
-0.0560370985984,0.35606849347,730,23.401504793,63.9629793478,0.00911451970509
-0.0549109522451,0.270114556627,731,23.4558420071,64.4952520439,0.0207251396926
-0.0542064878391,0.165708018408,732,23.5095758145,65.0251415272,0.0131102641029
-0.0537089875232,0.066539077057,733,23.5621366903,65.5487762647,0.0094652212054
-0.0538182427105,-0.0131723385897,734,23.613882326,66.0932158653,-0.00211138940962
-0.0535660953226,-0.0734217433797,735,23.6658791823,66.6626858049,0.0048492814019
-0.0536052240255,-0.120900961844,736,23.7172050362,67.2211142445,-0.00076235853665
-0.0531396274818,-0.121618517225,737,23.7682824541,67.7828634251,0.00911550668861
-0.0528310211616,-0.0964404101563,738,23.8190137273,68.3739613519,0.00608315740005
-0.0519604060792,-0.0832595215856,739,23.8700104833,68.9837482658,0.0170719698615
-0.0523339535719,-0.100303799895,740,23.9200971843,69.5600163245,-0.00745801750131
-0.0524562506101,-0.101519715137,741,23.9700095573,70.1092317053,-0.00245023490056
-0.0524980691011,-0.115803333222,742,24.020060624,70.6514571886,-0.000835516479244
-0.052462340163,-0.156549013637,743,24.0696404505,71.1986186723,0.00072063459483
-0.0522233896332,-0.164567131774,744,24.1189841702,71.7700487642,0.00484257228973
-0.0521370069322,-0.121242597049,745,24.1681775774,72.3586189352,0.00175598125551
-0.0520637959642,-0.0844336023425,746,24.2170978386,72.9440357932,0.00149653673512
-0.0517845558942,-0.081750661595,747,24.2657222522,73.5269489278,0.00574279563084
-0.0513186526895,-0.0516751714068,748,24.3140768507,74.1174369668,0.00963513750462
-0.0507937586622,0.0324375190002,749,24.3621630127,74.6969236606,0.0109156980959
-0.05021289142,0.0848691907653,750,24.4099991932,75.2324543775,0.0121428432738
-0.0496537996749,0.0687051269967,751,24.4575655251,75.7517942902,0.0117539385897
-0.0491794912343,0.0882788986058,752,24.5047719461,76.3257662871,0.0100475407883
-0.0487199123369,0.169570005794,753,24.5517425463,76.9142933258,0.00978439482743
-0.0478090194686,0.183906295902,754,24.5987816803,77.3590676688,0.0193645756401
-0.0463063612008,0.0832420720968,755,24.6459518988,77.6073701687,0.0318560803262
-0.0446439416402,-0.0369293108874,756,24.6928911265,77.7771085239,0.0354164233019
-0.0435235559827,-0.146944764995,757,24.7393248472,77.9432978182,0.0241287073656
-0.0428948732954,-0.293884753781,758,24.7856412364,78.059887083,0.0135736549927
-0.042601230659,-0.450157704554,759,24.8319060229,78.0824809171,0.00634700079073
-0.042714988448,-0.554153174698,760,24.8783245433,78.0236901695,-0.00245069829575
-0.0427441149827,-0.614410194715,761,24.9248478009,77.9030986627,-0.000626063954855
-0.0429621144039,-0.672243447682,762,24.9714449468,77.7161129675,-0.00467838570267
-0.0434365986244,-0.744955513897,763,25.0183040527,77.4520217423,-0.0101257634317
-0.0442657501471,-0.810369142202,764,25.0652859636,77.1308738451,-0.0176483141498
-0.0456515171552,-0.820195238028,765,25.1126180384,76.7829220975,-0.0292775462014
-0.0474899945753,-0.758962679494,766,25.1604650396,76.4076693608,-0.0384240887755
-0.0493701430513,-0.691152159539,767,25.2085683459,75.9859795447,-0.0390856392074
-0.0509580449063,-0.683624277435,768,25.2568906377,75.5150467894,-0.032860648719
-0.0520411076631,-0.743257327795,769,25.3057047865,75.0061125583,-0.0221874760131
-0.0524159262248,-0.85346607416,770,25.354956138,74.4713671912,-0.00761032033426
-0.0527486748816,-0.948239797426,771,25.4045280135,73.9208222479,-0.00671244841745
-0.0537189036224,-0.939894496591,772,25.4546247459,73.3664029617,-0.0193671062692
-0.0554148447955,-0.804007729737,773,25.505153908,72.8294005606,-0.0335636116514
-0.0580842041582,-0.560860670525,774,25.5562609681,72.3122350485,-0.0522307359572
-0.060441706075,-0.261602952076,775,25.6082679665,71.7949363023,-0.0453304745285
-0.0621015231106,0.0615587759316,776,25.6609295514,71.2685547355,-0.031518554565
-0.0626667031611,0.388777008541,777,25.7142310405,70.7298874927,-0.0106034570474
-0.0624681518729,0.699614476256,778,25.7683482502,70.1887596195,0.00366891214887
-0.0620624812506,0.914008999534,779,25.8236977888,69.6640974393,0.00732925029695
-0.0625889836881,1.02510382284,780,25.8798689454,69.1674552183,-0.00937318134537
-0.0639500726987,1.17179123695,781,25.9362322351,68.700056434,-0.0241485019607
-0.0654646462392,1.35107594566,782,25.9928083909,68.2467405345,-0.0267705275938
-0.0665712163613,1.44189107835,783,26.0496670874,67.7926752738,-0.0194617567789
-0.0688646613821,1.44581703263,784,26.1067964313,67.3328061231,-0.0401447813662
-0.0703035703546,1.37475211761,785,26.1638835926,66.8751056812,-0.0252054742359
-0.0719351125245,1.24435119696,786,26.2203114272,66.4410888427,-0.0289137830813
-0.0732236624182,1.09949840101,787,26.2760438063,66.0539836652,-0.023120310201
-0.075114318554,1.02559213873,788,26.3306235087,65.734659406,-0.0346402793122
-0.0702196597445,0.947289286424,789,26.3904551363,65.4444084808,0.0818072148156
-0.0704724553812,0.859544676746,790,26.4427834972,65.2436619195,-0.00483094888357
-0.0722220450341,0.810851200891,791,26.4916718159,65.1345609953,-0.0357874784309
-0.0814071876087,0.861497364015,792,26.532124172,65.1210731389,-0.227060756771
-0.0824618020964,0.921031210217,793,26.579580924,65.1408548733,-0.0222226436228
-0.0825614961747,0.910225884852,794,26.6266855401,65.1547772144,-0.00211643967177
-0.0827858667575,0.852532608518,795,26.6715147785,65.1800601136,-0.00500500546466
-0.0830083546646,0.790868347641,796,26.7149190248,65.2428761446,-0.00512594794123
-0.0834124822116,0.710760011807,797,26.758727242,65.3264175157,-0.00922492566719
-0.0841033295107,0.602985095537,798,26.7977160787,65.3894304988,-0.0177191052011
-0.08429093827,0.473423888391,799,26.8321768378,65.424987545,-0.00544412729603
-0.0841407706319,0.316990256905,800,26.873118889,65.4698667626,0.00366780934467
-0.0837698929887,0.189686230917,801,26.9152606315,65.5475388834,0.00880071921855
-0.0836184969128,0.109802603491,802,26.9493012655,65.6338040075,0.00444751045602
-0.0825758526805,0.0630027791328,803,26.979372021,65.7363364158,0.0346730308309
-0.0809049337565,0.0203847305497,804,27.0171448664,65.8927654772,0.0442359823804
-0.0833131094972,-0.032630551249,805,27.0496682108,66.0410890269,-0.0740445297129
-0.0831755585468,-0.0545179993991,806,27.0772144337,66.1851923973,0.00499345958209
-0.0718093399692,-0.00764938474383,807,27.1141102735,66.3915557446,0.30806233531
-0.0683157605943,0.00188194088028,808,27.1487342246,66.591999306,0.100900655703
-0.0780174621467,-0.0490957345561,809,27.1788572405,66.7749025499,-0.322069396991
-0.0718563644162,0.0101068410157,810,27.2173812371,67.0111564171,0.15992883083
-0.0662345612673,0.0762267900966,811,27.2513478384,67.218099352,0.165509734102
-0.0730019332858,0.0633691824048,812,27.2823877151,67.3967150935,-0.218021871479
-0.0729072252954,0.0553141444552,813,27.3239611398,67.6196848708,0.00227808969343
-0.0680496497312,0.0495874255875,814,27.3640334268,67.8230371925,0.121220322919
-0.0562293007244,0.0816152630252,815,27.4069161499,68.0355639512,0.275643619558
-0.0553627930904,0.070692014883,816,27.4472688566,68.2367574317,0.0214733460249
-0.0630247995089,0.0291325635961,817,27.481834691,68.4110087318,-0.221664153024
-0.0601178639557,0.0383286198729,818,27.5268768223,68.6398637121,0.0645381440305
-0.0619195317447,0.0201692920917,819,27.5730355531,68.8690512453,-0.0390320044821
-0.0691022807832,0.00780811181241,820,27.6202003087,69.0915700598,-0.152290602193
-0.122855978867,-0.084901421832,821,27.6690873508,69.3379073751,-1.0995489986
-0.167607176293,-0.146179271417,822,27.7196548892,69.6502047646,-0.884978759998
-0.214047868956,-0.187174604829,823,27.7716107309,70.0067583914,-0.89384929804
-0.25978201663,-0.349913138214,824,27.8255441138,70.3556609813,-0.847974764815
-0.267179631541,-0.563216174673,825,27.8813121205,70.6902807257,-0.132649799466
-0.248262942518,-0.78060932494,826,27.939471393,71.0199018893,0.325256630832
-0.21984931246,-1.06767336083,827,27.9965200834,71.2630317812,0.498059286603
-0.188598048405,-1.43879664027,828,28.0534014318,71.4335084546,0.549411449666
-0.156626980396,-1.73145349528,829,28.1100034596,71.7003266774,0.564839622102
-0.124286637767,-1.88849796322,830,28.1663961468,72.1187489877,0.573484688185
-0.0934093486794,-1.99360114016,831,28.2213395826,72.5968567059,0.561983222586
-0.0659871130073,-2.10981798037,832,28.2737186465,73.0614802979,0.523534282488
-0.041076382598,-2.23656073384,833,28.3267309063,73.5029659966,0.469905084505
-0.0221464307014,-2.35404603301,834,28.3793142967,73.9288147265,0.359998694728
-0.0121528115257,-2.43043439879,835,28.4294504031,74.3538441484,0.199329782055
-0.00743867310549,-2.46365778161,836,28.4800666666,74.8138818953,0.0931348562859
-0.00621880651484,-2.48144247606,837,28.5296059772,75.2951214055,0.0246242140883
-0.00449540590706,-2.4515361821,838,28.5800473359,75.7947595881,0.0341664192469
-0.0060314425987,-2.44215929314,839,28.6260670844,76.2360093365,-0.0333777724101
-0.00449918018933,-2.44686999217,840,28.6717378919,76.645808379,0.03355014927
-0.00167441720287,-2.50523899291,841,28.7197626218,77.0390146282,0.0588189249722
-0.000524654607641,-2.56595238775,842,28.7675733206,77.4264359808,0.0240482281906
0.000263261292119,-2.53282728128,843,28.8141680526,77.8465941651,0.0169099781685
0.00174638843741,-2.45268989729,844,28.858913248,78.2853085625,0.0331460647255
0.00260493372225,-2.42235688369,845,28.9028429006,78.717361498,0.0195436392984
0.00354907140025,-2.44524163966,846,28.9483635438,79.164879657,0.0207408685882
0.00546219606662,-2.46469312236,847,28.9941203746,79.6454529504,0.0418106899943
0.00662029802388,-2.46585854223,848,29.0374087617,80.1435897914,0.0267531787276
0.00762404103933,-2.44839325069,849,29.0803258481,80.6565210775,0.0233879579957
0.00833932020398,-2.41985815419,850,29.1226909525,81.1621915357,0.016883687064
0.00916862931768,-2.36913696207,851,29.1658122364,81.6794060447,0.0192320135148
0.0105885181501,-2.28199678404,852,29.2099816411,82.2224050407,0.0321464334726
0.0121551915952,-2.18703697902,853,29.2526898721,82.7636712386,0.0366831734866
0.0132432804963,-2.12539709751,854,29.2943510068,83.3076298353,0.0261176012038
0.0143144026054,-2.09599294351,855,29.3367482403,83.8677973623,0.0252639622889
0.0151191748508,-2.07325401151,856,29.3775548682,84.3904864063,0.0197216061823
0.0160508357177,-2.02282687649,857,29.4188019002,84.8824330265,0.0225873431864
0.0167701488062,-1.94770714013,858,29.460117688,85.345655104,0.0174101264035
0.0173987087816,-1.85776705509,859,29.5009415947,85.7895455889,0.0153968599985
0.017043317409,-1.75905812471,860,29.5411148947,86.2266294647,-0.0088464570348
0.0155387522377,-1.63390110009,861,29.5810321079,86.6728293983,-0.0376921395869
0.017136867214,-1.43550051288,862,29.6221042464,87.1520440847,0.0389099529017
0.0181645322348,-1.23444132344,863,29.6623299814,87.6310490239,0.0255474517138
0.0181558591721,-1.07906316339,864,29.7015448639,88.0941541908,-0.000221167630227
0.0185812916279,-0.967379883613,865,29.7412066169,88.5461437297,0.0107265166942
0.0188241777182,-0.879861707685,866,29.781579821,88.9802394603,0.00601602214896
0.0189915551048,-0.79636411241,867,29.8210067641,89.3715799554,0.0042452539678
0.0193711684261,-0.716872174467,868,29.8608152865,89.7377252966,0.00953598119534
0.0195742767387,-0.661867700178,869,29.9005605426,90.0817974041,0.00511025296186
0.0197499888635,-0.65153101663,870,29.9394630928,90.3892223757,0.00451672509829
0.0199769986084,-0.703802540108,871,29.9781058895,90.6420304106,0.00587456820024
0.0202710403353,-0.828619313209,872,30.0169108995,90.8286121842,0.00757741659614
0.0204597904133,-0.97749322707,873,30.055884186,90.9920779513,0.00484306290031
0.0208654672321,-1.07553906415,874,30.0950625958,91.197294445,0.0103546014559
0.0215151183983,-1.08971199048,875,30.1341694845,91.4694957958,0.016612192564
0.0213506921938,-1.06315240986,876,30.1726611962,91.7698101114,-0.00427173012421
0.0215208894562,-1.02608318021,877,30.2113906846,92.0677841936,0.00439451358063
0.0216388147779,-1.00805565979,878,30.2499885637,92.3468568343,0.00305522801408
0.0214670663799,-1.03436354004,879,30.2882726958,92.6035742766,-0.00448615101192
0.0221670275798,-1.10810231761,880,30.3268374203,92.8442024843,0.0181502968934
0.02275962335,-1.20584608699,881,30.3653987796,93.0791641483,0.0153676058507
0.0233429372119,-1.28607584045,882,30.4040515259,93.3227998869,0.0150911362964
0.0241923437371,-1.32355018461,883,30.442705735,93.5804120981,0.0219744898401
0.0247722009904,-1.32156829636,884,30.481003281,93.848422666,0.0151408461871
0.0248098126633,-1.28543781001,885,30.5188228717,94.121870982,0.000994502377893
0.0245743875049,-1.22732676993,886,30.5564664045,94.3880866086,-0.00625406651761
0.0244828687089,-1.16191715576,887,30.5942412632,94.6314007101,-0.00242274356987
0.0246497358061,-1.09231331035,888,30.6320293266,94.8535130659,0.00441586792909
0.024722592911,-1.01210316558,889,30.6692526423,95.0861312552,0.00195729755878
0.0244531976751,-0.919236294965,890,30.7058607159,95.360868933,-0.00735890225945
0.024306036226,-0.826748641514,891,30.7427537383,95.6771145924,-0.00398886942986
0.0250817148083,-0.749757208896,892,30.780887214,96.0056808605,0.0203411456233
0.028336114685,-0.698159201633,893,30.8210324965,96.3145047763,0.08106556169
0.0383947464225,-0.663420526379,894,30.8679050382,96.6072981692,0.214595398115
0.065892516519,-0.656605697899,895,30.9324605409,96.8735593602,0.425955479454
0.108796032083,-0.633571435084,896,31.0118108419,97.1505613967,0.540684975407
0.144301102531,-0.615359677161,897,31.0838393414,97.4239152594,0.492930862995
0.179718512043,-0.693959580896,898,31.1558269535,97.6039633056,0.491993114961
0.222865794681,-0.771966771702,899,31.2351652732,97.7842636005,0.543839128927
0.249116334976,-0.807046264293,900,31.2977724131,98.0031312534,0.419289881717
0.254595168323,-0.823017385354,901,31.3395297196,98.226796733,0.131206579403
0.248973684023,-0.825488359767,902,31.3699346576,98.4488017231,-0.184887214474
0.237002014552,-0.826482505777,903,31.3939578816,98.6681941953,-0.498337336969
0.221528145869,-0.835377000405,904,31.4144418155,98.885180844,-0.755414888679
0.204051284282,-0.857344199077,905,31.4327602786,99.1007720584,-0.954057198435
0.185726254854,-0.896777193898,906,31.450045528,99.3159027342,-1.06015418699
0.166806967885,-0.95688388493,907,31.4667418279,99.5310729647,-1.13314249688
0.147534862145,-1.02382543891,908,31.4831254705,99.7466766803,-1.17630164436
0.128167416596,-1.07821686664,909,31.4994483366,99.9628594306,-1.18652235631
0.108881296695,-1.1075028401,910,31.5158733053,100.178861187,-1.17419522676
0.089935774924,-1.11701073305,911,31.5325429781,100.393715598,-1.13652631276
0.0719979811245,-1.11379680773,912,31.5497960306,100.606989403,-1.03968812399
0.0561309201453,-1.10497358177,913,31.5687663724,100.820411432,-0.836414081593
0.0428961901481,-1.10094171087,914,31.5907942221,101.036244773,-0.600818063278
0.0342945421532,-1.10549115402,915,31.6174699552,101.256022054,-0.322452169398
0.0322363679467,-1.11741689398,916,31.6505411018,101.479903338,-0.0622347398893
0.0335568317178,-1.13586397876,917,31.6872568865,101.701711829,0.0359644708683
0.0339464476103,-1.15400989775,918,31.7226433654,101.914199374,0.0110103040592
0.0339103151594,-1.16398259924,919,31.7572827115,102.122758898,-0.00104310430163
0.0337076811438,-1.1696267603,920,31.791904006,102.328847238,-0.00585287229464
